post_date,job_title,job_description,company,location,seniority,employement_type,job_functions,industry
2024-05,Software Engineer,"A Java backend engineer will be part of Infor Production Scheduling which is an cloud application that provides a sophisticated user experience and advanced functions which are integral for Supply Chain Planning.	A Day in The Life Typically Includes	* Implement Backend services and functionalities	* Implement Unit tests	* Ensure delivered product is of the highest quality, security, and performance	What You Will Need:	* Proficient English speaker and writer	* Proactive, self-motivated, driven - a ""go-getter""	* Valuable backend experience with Java/Hibernate/GraphQL	* Experience with JIRA/Git is preferred.	* basic knowledge of programming with Angular/Type script/HTML/CSSAbout InforInfor is a global leader in business cloud software products for companies in industry specific markets. Infor builds complete industry suites in the cloud and efficiently deploys technology that puts the user experience first, leverages data science, and integrates easily into existing systems. Over 60,000 organizations worldwide rely on Infor to help overcome market disruptions and achieve business-wide digital transformation. For more information visit www.infor.comOur ValuesAt Infor, we strive for an environment that is founded on a business philosophy called [1] Principle Based Management™ (PBM™) and eight Guiding Principles: integrity, stewardship & compliance, transformation, principled entrepreneurship, knowledge, humility, respect, self-actualization. Increasing diversity is important to reflect our markets, customers, partners, and communities we serve in now and in the future.We have a relentless commitment to a culture based on PBM. Informed by the principles that allow a free and open society to flourish, PBM™ prepares individuals to innovate, improve, and transform while fostering a healthy, growing organization that creates long-term value for its clients and supporters and fulfillment for its employees.Infor is an Equal Opportunity Employer. We are committed to creating a diverse and inclusive work environment. Infor does not discriminate against candidates or employees because of their sex, race, gender identity, disability, age, sexual orientation, religion, national origin, veteran status, or any other protected status under the law. If you require accommodation or assistance at any time during the application or selection processes, please submit a request by following the directions located in the FAQ section at the bottom of the infor.com/about/careers webpage.At Infor we value your privacy that’s why we created a policy that you can read [2] here.ReferencesVisible links1. https://www.kochind.com/about/business-philosophy2. https://www.infor.com/about/privacy",Infor,"Tunis, Tunisia",Mid-Senior level,Full-time,Engineering and Information Technology,Software Development
2024-07,Senior Data Scientist - Jumia (Full Time),"About Jumia:Jumia believes that technology has the potential to transform everyday life in Africa for the better. Jumia was built to help consumers access millions of goods and services conveniently and at the best prices while opening up a new way for sellers to reach consumers and grow their businesses.Listed on the New York Stock Exchange (NYSE) in 2019, Jumia is the leading e-commerce company in Africa, operating in 11 countries. The Jumia platform consists of a marketplace, which connects sellers with consumers, a logistics service, which enables the shipment and delivery of packages from sellers to consumers, and a payment service, JumiaPay, which offers a safe and easy solution to facilitate online payment transactions. The company offers goods across a broad range of categories, such as phones and electronics, home appliances, fast-moving consumer goods, fashion and beauty.What you will be doingLeader: Mentor data scientists and analysts, fostering a collaborative and innovative environment.Collaboration: Collaborate with cross-functional teams to identify business opportunities and translate them into data-driven solutions.Communication: Communicate complex analytical findings to both technical and non-technical stakeholders to support decision-making processes.Development: Develop and maintain advanced data pipelines and ETL processes to ensure data integrity and availability for analysis.Utilize cloud-serverless technologies to build scalable and efficient data science algorithms.Analytics: Perform in-depth data analysis on various topics including potentially customer behavior, search optimization, catalog management, finance, and commercial activities.Machine Learning: Apply advanced machine learning techniques and deep learning models to extract actionable insights from large datasets.Monitoring: Contribute to the development, deployment, and monitoring of predictive models to enhance business operations.Ensure data governance, security and privacy compliance in all data-related activities.Innovation: Stay updated with the latest industry trends and technologies to continuously improve the data science practice within the company.What we are looking forProven leadership skills with experience mentoring junior data scientists and leading projects.Strong analytical skills and a passion for working with data to drive business decisions.Advanced proficiency in statistics & probability.Expertise in Python, SQL, and experience with relational databases.Extensive knowledge of cloud-serverless technologies such as AWS Lambda, Google Cloud Functions, or Azure Functions.Familiarity with big data tools and frameworks like Hadoop, Spark, or similar. Knowledge of AWS cloud technologies is a plus.Deep understanding of machine learning algorithms and their applications.Bachelor's, Master's, or PhD degree in Data Science, Computer Science, Statistics, or a related field.Excellent communication skills for both technical and non-technical stakeholders, and the ability to work in a fast-paced, dynamic environment.Strong project management skills and the ability to handle multiple projects simultaneously.Nice to have:Experience with LLM, Transformer, NLP, and deep learning frameworks (TensorFlow, PyTorch).Previous experience in e-commerce or related industries.Understanding of Agile methodologies and experience working in Agile teams.Knowledge of data privacy regulations and best practices.Knowledge of ML-Ops and full-stack data science.We Offer:A unique experience in an entrepreneurial, yet structured environmentA unique opportunity of having strong impact in building the African e-commerce sectorThe opportunity to become part of a highly professional and dynamic teamAn unparalleled personal and professional growth as our longer term objective is to train the next generation of leadersPlease ensure to only apply for jobs with Jumia through our official website.Jumia will never charge you a fee to apply for a job: be wary of websites that claim to help you apply for a Jumia job or that charge a fee to get you a job.",Jumia Group,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Engineering and Information Technology,"Technology, Information and Internet"
2024-01,Assistante financière,"Vneuron Risk & Compliance est un leader dans la création de solutions logicielles pour la lutte contre le blanchiment d'argent en utilisant des technologies de pointe et robustes.Notre principale mission est de créer de la technologie pour la lutte contre les crimes financiers afin de participer à la croissance mondiale et à la sécurité internationale.Utilisée par plus de 15 000 utilisateurs, notre solution Reis fait partie du top 100 des solutions les plus innovantes à l'échelle internationale.Nos clients sont des institutions financières venant de plus que 45 pays européens, africains, du moyen orient et de l'Amérique. Nous sommes basés à Tunis et nous avons des filiales en France, au Cameroun et au Qatar.Vneuron met au cœur de ses priorités l'épanouissement de ses collaborateurs et permet à ses équipes de travailler dans des conditions optimales. Notre équipe est animée par le goût du challenge et elle porte les valeurs du respect, de l'engagement et de l'évolution. Vous serez aussi entourés par des experts pour vous aider à évoluer dans votre parcours professionnel.Vos Missions :Veiller au suivi de toutes les opérations financières de Vneuron et faire des reportings réguliers.Contribuer à l'élaboration et la mise à jour du budget du groupe.Gérer les dépenses et les recettes de l'entreprise et plus globalement des tableaux de bord financiers mensuelsSuivi de la trésorerie journalière et hebdomadaire et du rapprochement bancaire.Assurer le rapprochement extracomptableContribuer au maintien de l'équilibre financier du groupe Vérifier les facturations et garantir la conformité par rapport aux conditions contractuelles et au budget du groupeAssurer l'enregistrement des documents administratifs et juridiques Préparation des dossiers du paiement des fournisseurs étranger Participations aux Appels d'offres (préparation des cautions bancaires, documents financiers, administratifs et juridiques) Contribuer à la gestion de l'encours des cautions bancairesProcéder à la production et à une collecte minutieuse de toutes les données juridiques et financières selon les conventions en vigueur.Profil recherchéÉtudes universitaires en finance, gestion ou ou des études d'ingénieurs avec un bon niveau danalyseBonnes capacités d'analyse et de synthèse avec un esprit ouvert, le sens de l'organisation, de la rigueur, de la précision, passionnée et dynamique.Respectant les délais Expérience : première expérience dans un poste similaire sera un atout.Maîtrise de la langue française et un bon niveau en anglais Avantages :L'opportunité de travailler sur des sujets intéressantes dans un contexte évolutifUne équipe jeune, passionnée, à grand potentiel et qui valorise le plus l'esprit de partageUn environnement agréable et convivialUne évaluation équitable de votre candidature quel que soient le genre, la nationalité, la religion, l'origine et la couleur du candidat.Vous êtes souriante et dynamique, vous possédez un réel sens relationnel, vous êtes organisée, rigoureuse, réactive et vous saurez faire preuve de discrétion et de confidentialité en plus de votre flexibilité, adaptabilité et ouverture d'esprit. Que vous ayez une expérience professionnelle ou pas est peu important, l'essentiel est votre capacité à apprendre et gérer des situations diverses.Venez rejoindre notre SPARK TEAM !Suivez-nous sur LinkedIn afin de mieux nous connaître.",Vneuron Risk & Compliance,"Tunis, Tunisia",Entry level,Full-time,Finance and Sales,Software Development
2024-07,CVM (Customer Value Management) & Savedesk Expert,"We thank you for your interest in Ooredoo Tunisia's job offers!Reports to the B2B Commercial Director, within the B2B & Wholesale Department :PURPOSE :Responsible for driving the B2B SME and SoHo accounts retention.Responsible for driving B2B analytics and customer insights, which will be used in launching B2B solutions and propositions. Works with the segments, products, and sales teams to produce retention packages/offers for churning accounts. Responsible for improving our overall product and accounts churn rate in line with Ooredoo's strategic B2B targets. Role Accountabilities : Support the Commerical Segments team in meeting and exceeding the B2B targets.Proactively identify opportunities and risks in our customer base, using churn propensity models, customer value movement, and ARPA trends.Interactions : Internal functional relationship with B2B, B2C, Finance teams.KPI's : Churn Rate.B2B Revenues.SME/SoHo Accounts tenure.Proactively identify opportunities and risks that meets and exceeds the role objectives.EXPERIENCE / QUALIFICATIONS:Bacholor/Master degree in Business, Economics, Enginereeing. Masters English, French, and Arabic. Oral and written communication in English. Proven years of experience in ICT, B2B, Telecom, or IT business. Expert in utilizing Power BI, DWH, and data analytics tools. Proven success track in sales, customer value management, product management or marketing.Why applying in Ooredoo Tunisia:Be part of the leading mobile phone operator in Tunisia.Take on a varied and challenging role in a multinational and innovative company.Develop your knowledge/skills about the most advanced technologies.Join an inspiring and collaborative team supporting your growth.Attractive remuneration.Transportation provided.Our values are Caring, Connecting & Challenging. If you see yourself in these values then bring your positive energy and join us !",Ooredoo Tunisie,"Tunis, Tunisia",Entry level,Full-time,"Information Technology, Analyst, and Marketing",Telecommunications
,Digital Marketer & SEO Expert,"About the Company:Albert-Learning, a Virtual Language School originating from France, has established a strong presence in the European education sector. This online e-learning platform employs engaging teaching methods to deliver language courses, spanning from basic to advanced levels, to a diverse student demographic across various age groups and countries. In addition to language offerings, the platform also offers mathematics lessons for school students. Our Website: www.albert-learning.com Job Overview:We are seeking a highly skilled and motivated Digital Marketer & SEO Expert to join our dynamic marketing team. The ideal candidate will be responsible for developing, implementing, and managing marketing campaigns that promote our company's products and services, with a strong focus on SEO. The Digital Marketer & SEO Expert will play a critical role in enhancing brand awareness within the digital space, driving website traffic, and acquiring quality leads/customers.Key Responsibilities:Digital Marketing Campaigns: - Plan and execute all digital marketing campaigns, including social media (Facebook, Instagram & LinkedIn), SEO/SEM, email advertising. - Measure and report on the performance of all digital marketing campaigns and assess against goals (ROI and KPIs).- Identify trends and insights, and optimize spend and performance based on the insights.SEO Strategy & Implementation:- Develop and implement effective SEO strategies to improve organic search rankings.- Conduct comprehensive keyword research to guide content teams.- Optimize website content, landing pages, and blog posts for search engines.- Perform ongoing SEO audits and make recommendations for improvements.- Monitor and analyze SEO performance and trends using analytics tools.Analytics & Reporting:- Utilize strong analytical ability to evaluate end-to-end customer experience across multiple channels and customer touchpoints.- Use web analytics tools to monitor site performance and provide regular reports.- Analyze and report on marketing campaign performance, providing insights and recommendations.Qualifications:- Bachelor’s degree in Marketing, Communications, Business, or a related field.- Proven experience as a Digital Marketer (Facebook, Instagram & Google Ads) and SEO Expert.- Good knowledge of the French Market- Strong understanding of SEO, web traffic metrics, and digital marketing channels.- Proficiency in marketing automation tools and Google Analytics.- Familiarity with web design and content management systems (CMS).- Excellent analytical skills and data-driven thinking.- Strong communication and interpersonal skills in English & French.- Up-to-date with the latest trends and best practices in online marketing and SEO.Preferred Skills:- Experience with A/B and multivariate experiments.- Certification in Google Analytics, Google, Facebook Ads, or similar.",Albert-Learning,Tunisia,Full-time,,,
2024-07,Program Assistant Intern,"Project Background:The CURES project is funded by the U.S. Department of State, Bureau of Near Eastern Affairs Office of Assistance Coordination.The aim of this project is to improve scientific research in Tunisia to be able to better prevent and treat non-communicable diseases (NCDs) through the establishment of a simulation center that allows doctors, medical students, nurses, and health technician to apply research and test new technologies and treatments. This project supports improvement to healthcare quality in Tunisia and strengthen the business climate to become more conducive to private sector-led growth.Job Summary: Under close supervision will perform entry level professional duties of moderate difficulty providing the opportunity for professional training in various functional areas throughout the company. Performs assigned duties to acquire knowledge of methods, procedures and standards required for successful performance. May perform duties such as Assignments serve to offer practical experience and broad exposure to the company’s organizational structure.Accountabilities: Analyzes, generates, and maintains records and other reference material necessary for departmental use. Answers and makes phone calls, responds to program related questions, and sends written material as appropriate. Composes, types, and prints reports, general letters, spreadsheets, e-mail, and memoranda from rough drafts or general instructions.Applies research techniques and analytical methods to the study of administrative systems, organizational structures, policies, and procedures.Gathers and organizes data to provide information for departmental special projects or reports, basic arithmetic computations. Assists in preparing written reports and agenda; accompany professional level employees on assignments. Reviews data and information for completeness and accuracy using standard guidelines; performs tasks with attention to detail. Gathers readily available information from office records to drafts e-mails, memos and other. Records and documents information accurately.Performs other duties as assigned.Applied Knowledge & Skills: Demonstrates basic understanding of the area of specialization, of program procedures, methods, and practices to include knowledge of program and staff responsibilities. Uses established filing and data systems, functions, and/or procedures that require knowledge of the program. Understands software used to perform day-to-day functions. Ability to use basic office software programs, information systems, and office equipment to access, input, and verify standard information. Communicates information clearly to staff, clients, and/or public about services, processes, and procedures using prescribed or established guidelines. Utilizes program specific terminology. Proofreads documents for grammar, spelling, punctuation, and basic formatting. Provides answers to requests for general information.Problem Solving & Impact: Works on problems of moderate scope that require analysis and evaluation of identifiable factors and interpretation of the situation. Exercises judgment within defined and existing practices to determine specific work methods for obtaining results. Decisions may affect a work unit or area within a department.Education: Must be either currently enrolled in a degree program at a college or university or within one (1) year of graduation.Experience: Demonstrated interest in relevant field Prior work experience in a non- governmental organization (NGO) a plus.Typical Physical Demands: Typical office environment. Ability to spend long hours looking at computer screen and doing repetitive work on a keyboard. Ability to sit and stand for extended periods of time.To apply please send your applications to Careers (myworkdayjobs.com)",CURES (Tunisian Health Center for University Research Excellence and Sustainability),"Sfax, Sfax, Tunisia",Internship,,,
2024-07,Medical Lab Scientist / MLS or MLT,"Job DescriptionOverviewJoin our team as a day shift, part-time, Medical Lab Scientist or Medical Lab Technician in Carthage, TX.Fulfilling Your Purpose Begins HerePeople First, Always. Here’s how we take care of our people:Medical, vision, dental health insurance, health savings account / flexible spending, competitive pay, paid time off, 401k retirement plan with company match, employee assistance program and moreYour Team Is Bigger Than Your DepartmentUT Health Carthage boasts 23 private patient rooms featuring a 24-hour emergency department, designated as a Level IV trauma center with advanced diagnostic technology, a cardiac rehabilitation program, a GI lab, outpatient clinics and a sleep lab.We believe healthcare is a team sport and every player has something to contribute. We show compassion, celebrate and treat one another with respect.ResponsibilitiesThe Medical Laboratory Scientist functions as a professional who assumes responsibility and accountability for the performance of clinical laboratory testing that pertains to patient care and diagnosis. This position performs routine and special laboratory procedures, quality control, preventative maintenance, minor equipment repairs, inventory control, and statistical compilation. Will additionally participate in the quality assurance and performance improvement tasks, new employee training and proficiency testing as assigned. QualificationsJob RequirementsBaccalaureate Degree in Medical Technology, Clinical Laboratory Science, or Associates degree in Medical Laboratory Technician Studies or a chemical, physical or biological science.Current knowledge of clinical laboratory techniques and principlesJob RequirementsASCP or equivalentCertification within a specific area, i.e. M(ASCP), H(ASCP), C(ASCP) qualifies.Current knowledge of clinical laboratory techniques and principles.Previous clinical laboratory experience as a Medical Laboratory Technician, Medical Technology, Clinical Laboratory Scientist or Medical Laboratory Scientist within a clinical laboratory.",Energy Jobline,"El Menzah, Tunis, Tunisia",Entry level,Full-time,"Research, Analyst, and Information Technology",Staffing and Recruiting
2024-07,Responsable Projets,"Mission Principale : Manager l'équipe des Chefs de Projet dans sa mission de développement des nouveaux projets/transferts tout en respectant les objectifs définis lors du contrat en termes de Coût, Qualité et Délai. Les responsabilités et les attributions :Mission 1 : Assurer le management et la gestion de son équipePartager les objectifs et les directives et orientations de la direction commerciale et projets et définir les objectifs individuels des collaborateurs Définir, suivre et analyser les indicateurs de suivi d’activité de son équipeAssurer la gestion des priorités d'action et d'allocation de moyens / ressources / délaisOptimiser les ressources afin d’organiser l’activité de l’équipe en toute autonomie tout en garantissant une efficience et une efficacité maximales Veiller au bon climat social, à la motivation et à la coopération entre les servicesAnimer l’équipe dans la recherche de solutions collectives et créer les conditions du travail collaboratif ;Identifier de manière collaborative les besoins en compétences pour l’équipe et en déduire les dispositifs de montée en compétences et de développement des talents et potentiels pour chaque collaborateur Réaliser des entretiens d’évaluation dans une vision de développement de carrière et du capital humain interne Mission 2 : Industrialisation Fixer les objectifs à ses collaborateurs, évaluer leurs performances et surveiller l'avancement de leurs actions.Définir et faire évoluer les standards Industrialisation. Améliorer, développer l’aspect Design to Manufacture et spécification composants.Industrialiser les nouveaux produits et nouvelles filières technologiques. Assurer le déploiement des CSRs au sein du processus.Manager le processus de gestion et validation de Projet (Revue de phase projet et processus industrialisé)Suivre la gestion de modifications produites (ECR)Garantir l’atteinte des objectifs Qualité, Coûts, DélaisGarantir l’intégrité et l’archivage des données clientsSuivre les indicateurs et le budget du service ProjetEncourager les réflexions sur l’amélioration continue (Productivité, qualité, efficience, système…)Mission 3 : CommercialParticiper au foisonnement des clients existants en les orientant/accompagnant dans leurs réflexions de design produit.Participer dans les chiffrages et valider les hypothèses techniques émises par les Chefs de Projets sur les périmètres clients existantsGarantir que les solutions industrielles proposées soient cohérentes, compétitives et qu’elles s’inscrivent dans la stratégie de ALL CircuitsParticiper aux réunions/audits clientsMission 4 : Ressources :Mettre à disposition des opérations le forecast des besoins en ressources opérationnelles pour garantir le développement des nouveaux projetsIdentifier les besoins en formation au sein de son équipe et s’assurer de l’adéquation ressources/besoinsFavoriser les échanges intra-service et inter-serviceMission 5 : Piloter l’activité   -Suivre les indicateurs de performance et analyser les statistiques,  - Veiller au remplissage du REP et la mise à jour des indicateurs RH -Analyser les KPIs RH et mettre en place des plans d’action - Veiller à la simplification et l’amélioration de l’efficacité du système documentaire de la démarche qualitéExpérience professionnelle exigée :Expérience significative dans le développement de projets électroniques pour l’automobile ou l’industrielMinimum 5 ans d’expérience en tant que chef de projet.",ALL Circuits,"Ben Arous, Tunisia",Mid-Senior level,Full-time,"Business Development, Manufacturing, and Project Management",Computers and Electronics Manufacturing
2024-06,Amazon Media Buyer,"Our client offers a complete line of highly effective, versatile, and portable fitness equipment for unparalleled full-body workouts that can be performed at home, at the gym, or on the road.You’ll be involved in all paid marketing initiatives which include managing the implementation and day-to-day operations of our paid ads for Google Adwords, Facebook/Instagram, Amazon, and other paid channels.Reporting to the Director of Performance Marketing, you will work closely with the creative and brand marketing teams to share performance insights and collaborate on campaign assets. We’re looking for an eager Amazon Media Buyer who will be a main contributor to driving the success of our client's business.Location: Fully-Remote (Work from Home), 9 AM - 5 PM ESTWHAT YOUR DAY LOOKS LIKE:Implement paid media campaigns directly in platforms such as Meta, Google, and Amazon from inception to completion, strategizing for targeting, bidding, content, and creative assetsLeveraging multi-touch attribution analytics to optimize campaign performanceA clear understanding of A/B testing execution for new creative ads, landing pages, or ad copy, resulting in statistically significant dataWork closely with the creative team, leveraging learnings from campaign insights to enhance future conceptsAnalyze campaign performance and compile reporting on key performance metrics to share with internal teamsWrite short ad messaging for paid media campaignsManage projects effectively and efficiently while maintaining priorities, deadlines, and deliverables Assist with other marketing projects as neededEXPERIENCE REQUIRED TO MAKE SURE YOU SUCCEED:Minimum 2+ years of marketing experienceMinimum 2+ years of media buying and ads trafficking, building high-converting funnels, and driving quantifiable resultsMinimum 1+ years experience managing Amazon Marketplace AdsMinimum 2+ years experience working in e-commerce and D2C productsExperience in successfully managing large six-figure annual media budgetsExperience in Facebook Ads Manager 1+ yearsExperience in Google Adwords 1+ yearsProficient in Google Suite productsEXTRA QUALIFICATIONS THAT WILL SET YOU APART:Experience in Snapchat, TikTok, or Pinterest ad trafficking is a plusExperience in App install ads and Apple Search ads is a plusGoogle Analytics experience a plusAgency experience is a plusExperience in subscription products is a plusCULTURE FIT:Team player with a “can do” attitude, no egoBusiness first mindset, ensuring all decisions are in the best interest of the businessOpen communication, whether good or bad, don’t be afraid to shareGo-getter, continuously thinking of new ways to help grow the business even if it doesn’t pertain to your role responsibilitiesApplication Process:To be considered for this role these steps need to be followed:Fill in the application formRecord a video showcasing your skill sets",Project Growth,"Tunis, Tunisia",Mid-Senior level,Contract,Marketing and Sales,Marketing Services
2024-04,Experienced Sales Person FR Market  - Tunis 🇹🇳,"Créé en 2016, Free2Move 🚀 révolutionne la façon dont le monde se déplace, en offrant une large gamme de solutions de mobilité pour répondre aux besoins de voyage de chacun. 🚗💨Avec Free2Move, vous pouvez louer une voiture citadine pour faire du shopping à New York City 🍎, ou réserver une place de parking pour votre week-end à Boston... tout cela en un seul clic, via notre plateforme en ligne/mobile ! 📲Fruit d'une synergie entre le groupe Stellantis 🚗 et la start-up TravelCar, Free2Move exploite son agilité et son esprit pionnier pour consolider sa position en seulement six ans 🚀 en tant qu'acteur majeur transformant les voyages mondiaux.Désormais plébiscité par plus de 6 millions d'utilisateurs dans le monde entier 👑, Free2Move opère dans plus de 170 pays sur cinq continents 🌍. Disponible en 30 langues et 26 devises, nous disposons de plus de 5000 partenaires et de centaines de milliers de véhicules à votre disposition !Si vous souhaitez rejoindre une équipe de plus de 250🏆 experts travaillant sur des projets internationaux innovants, vous êtes au bon endroit ! 🎯Vous ferez partie d'une structure innovante, agile et tournée vers l'international, où vous travaillerez aux côtés de nos équipes talentueuses ❤️ débordantes de créativité, de passion et de compétences multidisciplinaires, à l'intersection de l'écosystème numérique et du secteur automobile en constante évolution. 💺REJOIGNEZ-NOUS !C'est exaltant, croyez-nous !🔥Dans le cadre de notre croissance rapide et de l'expansion de nos services, Free2Move recherche désormais un(e) Responsable de Compte pour le marché français, relevant de notre Directeur Commercial.Vous ferez partie de notre équipe commerciale, chargé(e) d'acquérir et de fidéliser des clients, de développer des partenariats de valeur et de stimuler la croissance de Free2Move sur le marché français.Vos Principales ResponsabilitésVente de produits B2B et B2C. Promotion efficace et vente de produits/services. Atteinte des objectifs de vente fixés.Gestion des prospects existants et recherche active de nouvelles opportunités commerciales. Autonomie, proactivité et compétences efficaces en prospection.Développement de compétences commerciales essentielles. Collaboration interne pour une coordination efficace des activités commerciales.Vos Atouts🔧 Maîtrise du Français requise, la connaissance d'autres langues serait un plus.🔧 Ténacité et motivation : aspiration à atteindre et dépasser les objectifs.🔧 Capacité à rester courtois dans toutes les circonstances.🔧 Compétences commerciales : persuasion, négociation, etc.🔧 Capacité à s'adapter rapidement aux besoins des clients, en proposant l'offre idéale parmi les différentes options disponibles.🔧 Excellente élocution.🔧 Solides compétences informatiques.🔧 Aisance parfaite dans les contacts avec les clients, à l'écrit comme à l'oral.🔧 Rigueur et autonomie.🔧 Connaissance/intérêt pour le monde automobile.Ce Que Vous y GagnezUne start-up dynamique soutenue par un grand groupe 🥇.La possibilité de redéfinir la mobilité avec nous ! 🚗De nombreuses opportunités de croissance 📈.Travailler en collaboration avec une équipe diversifiée et internationale 🌍.Un package salarial attractif 💰.Une assurance santé complète 🌞.Accès à une plateforme d'apprentissage en ligne 🎓.Événements et sorties d'équipe réguliers 🎉.Nous privilégions une ambiance de travail détendue où chacun peut s'habiller de manière confortable tout en restant professionnel. 👕Cette liste n'est pas exhaustive...Type De ContratPoste à plein temps basé à notre siège, possibilité de télétravail.Disponible immédiatement.",Free2move,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Sales and Business Development,Information Technology & Services
2024-07,HR Administration Officer - Trainee,"Job DescriptionJob Title: HR Administration Officer - TraineeReport to: People Operations’ Local ManagerLocation: TunisOverview of Role:We are looking for people like us; hardworking, motivated, driven and of course fun.This role will be responsible for all aspects of maintaining personnel records, managing HR documents (e.g., employment records and onboarding guides) and updating internal databases for National Pen as part of the People Operations team in a multicultural and global environment.This also includes assisting in day-to-day operations of the People Operations department.What you will do: Organize and maintain employees’ personnel records.  Assist in the disciplinary process.  Assist in preparing HR documents.  Assist in creating regular reports and presentations on HR metrics (e.g., employees files records)  Arrange administrative tasks. What we need from you: BS in Human Resources or relevant field  Good level in English  French language is desirable.  Computer literacy (MS Office applications, in particular)  Ability to maintain an employee’s personal records.  Knowledge of the Tunisian labor laws  Exceptional attention to detail.  Excellent organizational skills, with an ability to prioritize important projects.  Ability to prioritize multiple tasks and manage work time efficiently.  Strong phone, email and in-person communication skills Your plus:  HR academic background  Basic knowledge of HR software, like HRIS or HRMS  Problem solver with a burning desire to contribute to the organization’s reputation and success. About National PenNational Pen’s personalized promotional products are created for and inspired by small businesses. With more than 50 years of experience and serving 23 countries worldwide, National Pen provides personalized marketing solutions that help businesses connect with their customers through a personal brand experience. National Pen offers a broad range of personalized promotional products, including writing instruments, stationery, drinkware, bags, gifts, and trade show accessories, and operates via a network of more than 10 facilities across North America, Europe, Africa, and Asia.To learn more, visit: http://www.pens.comNational Pen is a Cimpress brand (Nasdaq: CMPR).",Pens.com,"Tunis, Tunisia",Internship,Full-time,Human Resources,Advertising Services
2024-07,Technicien informatique H/F,"Sagemcom est un intégrateur de ruptures technologiques dans le monde des télécoms et de l'énergie. En recherche continue d'innovation sur ses différents marchés, les équipes de Sagemcom, à l'international, s'engagent chaque jour à fournir des solutions sur mesure et responsables, adaptées aux besoins de leurs clients opérateurs télécom et utilities. Aujourd'hui, notre Groupe est :* Numéro 1 mondial des solutions haut débit (box internet et services logiciels associés)* Numéro 1 mondial des solutions audio-vidéo (hubs vidéo 4K et Vidéo Sound Box)* Leader européen des solutions smart-grid (comptage communicant, réseaux intelligents, électrification rurale, IoT)En 2022, Sagemcom a réalisé un chiffre d'affaires de 3 milliards d'euros. Avec un effectif de 6 500 personnes réparti dans plus de 50 pays, Sagemcom s'engage au quotidien en faveur de sa responsabilité sociétale et environnementale, dans une démarche d'amélioration continue.C'est pourquoi, début janvier 2022, Sagemcom est devenu « entreprise à mission ».Pourquoi rejoindre Sagemcom ?Intégrer le groupe Sagemcom, c'est rejoindre un groupe de dimension internationale, où nous devons chaque jour relever de nouveaux défis pour rester leaders sur nos marchés. Si le travail en équipe, l'agilité, la créativité et les nouvelles technologies vous intéressent, rejoignez l'aventure !Mission:Diagnostiquer un dysfonctionnement informatique matériel ou logicielIdentifier des ressources nécessaires à la résolution d'un dysfonctionnementGuider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distanceIdentifier les phases d'intervention à partir des informations du diagnostic help desk, de la hot line, des dossiers constructeursChanger ou réparer un élément ou un ensemble défectueuxConfigurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnementRéaliser les opérations de nettoyage et de réglage sur les matériels et les équipementsRenseigner les supports de suivi d'intervention et transmettre les informations au service concernéRéaliser une configuration standard sur un poste de travailInstaller ou configurer un équipement dans l'environnement clientDéployer des modes de fonctionnement dégradés (solution d'attente) d'un équipement informatique ou bureautiqueAssister techniquement des collaborateursProfil :Vous avez une bonne capacité de communication en français, à l'oral et à l'écrit.Le professionnalisme, le respect des règles et le sens client sont dans vos gènes.Diplômé d'un Bac+3 spécialité système informatiqueExpérience : 0 à 2 ansVous maîtrisez parfaitement l'ensemble des systèmes informatiques et de leurs composants :* Systèmes : Windows 7, 10* Virtualisation: VMWARE,",SAGEMCOM,"Ben Arous, Tunisia",Entry level,Full-time,Manufacturing,Manufacturing
2024-07,Chef de projet senior/Cheffe de projet senior,"Poste recherché : un(e) Chef(fe) de Projet H/F cloudExpérimenté(-e) et fin connaisseur(-se) de l’IT, vous avez le goût des challenges et souhaitez évoluer dans un environnement multi-techno.Pourquoi choisir Cloud Temple ?Contrat : Indépendant (de prestation de services)Rémunération en devise : Profitez d'un package attractif et compétitif.Formation continue : Accédez à des formations certifiantes payées par Cloud Temple pour développer vos compétences.Flexibilité : Bénéficiez d'une prestation en mode hybride, combinant télétravail et présence sur site.Localisation : Poste basé en TunisieNotre position de leader au sein d’un secteur en pleine croissanceL’accompagnement et le coaching par des collègues expérimentésL’accompagnement et le coaching par des collègues expérimentésProfil : - BAC+5 - min 5 ans d’expérience professionnelle  - Gestion de projet  - Connaissances infrastructures (a déjà opéré)Si vous êtes prêt pour une nouvelle aventure et souhaitez contribuer à des projets ambitieux dans un environnement dynamique, envoyez-nous votre CV à Hatem.DSOULI@cloud-temple.com Rejoignez-nous et participez à la transformation digitale de nos clients tout en développant votre carrière !",Cloud Temple,"Tunis, Tunisia",Mid-Senior level,Full-time,Management,Information Services
