post_date,job_title,job_description,company,location,seniority,employement_type,job_functions,industry
2024-06-01,Social Media Coordinator,"Our client is a dynamic music management company dedicated to promoting and supporting artists in their journey to success. They are currently seeking a Social Media Coordinator to join their team. This role is crucial for managing the social media presence of various artists, ensuring that their online persona aligns with their brand and engages their audience effectively.Location: Fully-Remote (Work from Home), 9 AM - 5 PM ESTKey Responsibilities:Content Calendar Creation: Develop and maintain content calendars for the artist, ensuring timely and strategic posting. Social Media Posting: Manage posting across all of an artist's social media platforms, ensuring consistency and alignment with promotional activities. Tour and Album Rollout Coordination: Stay updated on emails related to tours and album rollouts to understand what needs to be posted and when. Report Generation: Create and analyze social media performance reports to provide insights and recommendations. Community Management: Engage with the community by commenting in the artist's voice when approved, fostering a strong online presence. Caption Writing: Write engaging captions that mimic the artist's voice and resonate with their audience. Organizational Skills: Maintain an organized workflow to manage multiple tasks and deadlines effectively. What Success Looks Like:Consistent and Engaging Content: Successfully maintain a content calendar that ensures regular, engaging posts across all social media platforms. Effective Coordination: Seamlessly coordinate with tour and album rollout schedules, ensuring all necessary posts are timely and relevant. Community Engagement: Foster a vibrant online community through effective community management and engagement. Insightful Reporting: Provide detailed reports that offer actionable insights to enhance social media strategies. Required Skills and Qualifications:Social Media Expertise: Proven experience managing social media accounts, preferably in the music industry. Writing Skills: Ability to write compelling captions and mimic an artist's voice accurately. Organizational Skills: Strong organizational and multitasking abilities to manage various tasks and deadlines. Interest in Music: A passion for music and an understanding of the industry are highly advantageous. Communication Skills: Excellent written and verbal communication skills. Technical Proficiency: Familiarity with social media scheduling and analytics tools. Time Zone: EST availability. This role offers an exciting opportunity for a Social Media Coordinator to significantly impact the online presence of artists in the music industry. If you are passionate about music, skilled in social media management, and eager to contribute to the success of artists, we invite you to apply and help shape the future of our client's digital engagement.Application Process:To be considered for this role these steps need to be followed:Fill in the application formRecord a video showcasing your skill sets",Project Growth,"Tunis, Tunisia",Entry level,Contract,Marketing and Sales,Marketing Services
2024-07-01,Director and Restore Manager (Restaurants and Similars),"Condições RequeridasHabilitações Escolares e ProfissionaisHabilitações MínimasLicenciaturaHabilitações MáximasLicenciaturaFormação Profissional ExigidaNãoData Prevista Para Início Do Trabalho2024-06-01Certificação ProfissionalNExperiência ProfissionalExperiência AnteriorNãoCumprimento de QuotasCumprimento de Quotas ? recrutamento de pessoas com deficiência (Lei 4/2019)?:NãoOutros RequisitosTipo(s) De Carta ConduçãoLigeirosNormas específicas de higiene e segurança no trabalho:SimObservaçõesRestauraçãoDescrição do PerfilResponsável e organizado, boa capacidade gerir equipas, boa comunicação, boa capacidade de trabalho em equipa, capacidade de aprendizagemCondições OferecidasContrato de TrabalhoTipo De ContratoSem termoRegime De TrabalhoA tempo completoHorário TrabalhoRegime Horárioa combinarNº De Horas8.0Descanso SemanalOutro FixoFormas De Prestação De TrabalhoPresencialRemuneração e SubsídiosRemuneração Base Ilíquida1400 EUR/MêsSubsídio De RefeiçãoRefeições incluídasIrctA entidade contratante declara não possuir IRCT.Outras RegaliasPagamento De ViagensNão aplicável",IEFP,"Béja, Béja, Tunisia",Mid-Senior level,Full-time,Business Development and Sales,Government Administration
2024-07-01,Biology teacher,"An exciting opportunity to work within a vibrant and dynamic International School in Tashkent, Uzbekistan, which boasts both the International Baccalaureate and local educational systems.About Oxbridge International SchoolWe have 200+ employees so far working with us and 50+ of them are expats. There's a firm dedication to continually train all staff members and offer leadership development opportunities across all levels. You can discover videos of the school on YouTube to gain insight into its facilities, team, and overall atmosphere. It's a fantastic chance to save money since the cost of living in Tashkent is affordable.Youtube ChannelInstagramFacebookVery competitive package is provided.Main duties and responsibilities of the job:Collaboratively planning, preparing and delivering differentiated lessonsAssessing and reporting student progressResponsible for student welfare and pastoral development of the class groupMaintaining the learning environment of the classroom and managing resourcesOrganizing and taking part in school events, trips, and extra-curricular activitiesLine management of the teaching assistantThe ideal candidate will have:At least Bachelor's degreePrevious experienceThe ability to differentiate and deliver conceptual, engaging and inquiry-based lessonsFamiliarity and experience with collaborative planning and a team-teaching approachA wonderful opportunity to discover Central Asia and work in one of the most dynamic schools of Tashkent, Uzbekistan. We have over 250 people working together to provide high quality education to the students and over 40 expats.Please note that the job requires relocation!Powered by JazzHRd6PgsJwJgL",Oxbridge International School,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Education and Training,Internet Publishing
2024-07-01,Operations Assistant,"We’re an international staffing agency, helping American clients find smart international talent. This role, specifically, is an internal role, for us.We’re looking for a proactive and detail-oriented Operations Assistant to work directly under our Sourcing Manager. If you’re interested in recruitment, are a quick learner, and are looking to make a significant impact, this role is for you.Location: Fully-Remote (Work from Home), 9 AM - 6 PM ESTKey Responsibilities:Job Description and Application Form Creation:Collaborate with the recruitment team to understand clients' staffing needs and job requirements. Write compelling and accurate job descriptions that attract top talent. Develop and administer application forms and relevant skills or competency assessments for candidates. Identify and handle sourcing challenges, implementing innovative solutions to overcome obstacles. Digital Sourcing Tools Management:Create and run targeted advertising campaigns on LinkedIn and other platforms to attract candidates and promote job openings. (You’ll learn this.)Utilize and manage digital platforms like LinkedIn Recruiter, Brevo, and Ashby to identify and connect with potential candidates. Sourcing Operations and Team Coordination:Utilize tools/platforms like ClickUp, Slack, Loom, and Google Meet, Google Sheets, Google Docs for effective team coordination. Ensure seamless communication and collaboration within the team to meet recruitment goals. What Success Looks Like:Consistently producing compelling job descriptions that attract high-quality candidates. Successfully navigating and overcoming sourcing challenges with innovative solutions. Efficiently and effectively managing digital sourcing tools to attract top talent. Qualifications:Having at least 1 year of experience working in a virtual environment. Some experience in digital candidate sourcing and outreach, preferably in a staffing agency or a recruitment environment. Tech-savvy with the ability to learn new tools and technologies quickly. Fluency in English with strong written and verbal communication skills. Experience working with a CRM or an ATS is a huge advantage. Highly organized, detail-oriented, and able to manage multiple tasks and projects simultaneously. Join our team and help us connect the right candidates with the right opportunities while growing your career in a dynamic and innovative environment. If you are passionate about recruitment and thrive in a remote work setting, we invite you to apply.Application Process:To be considered for this role these steps need to be followed:Fill in the application formRecord a video showcasing your skill sets",Project Growth,"Tunis, Tunisia",Entry level,Contract,Management and Manufacturing,Marketing Services
2024-03-01,BU Manager - Agregats H/F,"Vidal Associates Consulting and Search, acteur de référence dans le recrutement par approche directe de cadres spécialistes et de dirigeants en France et à l'international, recrute pour son client un(e) BU Manager - Agrégats H/F, poste basé à Sfax (Tunisie).Notre client est une multinationale portugaise présente depuis 100 ans dans huit pays à travers quatre continents. Leader dans la production des matériaux de construction, à savoir : ciment, chaux artificielle, béton prêt à l'emploi et produits en béton.Dans Le Cadre Du Développement De Sa Filiale Tunisienne Spécialisée Dans Les Produits Préfabriqués En Béton , Notre Client Recrute Un(e)BU Manager - Agrégats H/FPoste Basé à Sfax (Tunisie)Rattaché au CEO Groupe en Tunisie , Vous aurez comme missions de:Diriger toutes les activités, y compris la production, les ventes, la qualité et les services de support ;Fixer des objectifs de performance ambitieux pour la région à travers les plans de performance de la zone/division (revenus et fabrication) ;Identifier pour l'examen stratégique de l'unité commerciale les forces, faiblesses, opportunités et menaces de sa position stratégique régionale et fournir une évaluation réaliste des tendances du marché et des facteurs économiques externes ;Exprimer et mettre en œuvre un plan d'action stratégique pour la région conformément au modèle commercial et à l'examen stratégique de l'unité commerciale ;Préparer un budget cohérent avec les conclusions de l'examen stratégique et du plan de performance et basé sur des hypothèses bien définies concernant l'environnement, s'engager à atteindre les objectifs financiers budgétisés et entreprendre de réaliser les objectifs inclus dans le budget ;Proposer un portefeuille de dépenses en capital durable et des actions contribuant à optimiser ses actifs (cessions d'actifs, gestion de portefeuille) ;Interagir fortement avec le ciment/les granulats dans le contexte de l'intégration verticale du groupe ;Piloter l'approvisionnement interne et externe en ciment et en adjuvants, superviser et valider l'approvisionnement local en granulats et définir des directives appropriées pour les responsables de zone ;Servir de leader du comité de direction de la région/division ;S'assurer que le modèle opérationnel et les programmes de performance de la société sont pleinement mis en œuvre dans toutes les zones ;Challenger l'équipe sur les objectifs des plans de performance, valider les plans de performance achevés, garantir une mise en œuvre efficace et un suivi des progrès ;Utiliser des indicateurs de performance clés pour fixer des objectifs et mesurer les progrès ;Gérer les menaces, risques et opportunités qui affectent l'entreprise dans la zone où il/elle est impliqué(e), déterminer les opportunités de croissance organique liées à la stratégie client de l'unité commerciale et les opportunités de croissance externe par des acquisitions ou des coentreprises ;Améliorer la marge grâce à la bonne combinaison de produits, de services et d'emplacement ;Élaborer un plan stratégique et un plan marketing et définir un calendrier ;Préparer des analyses détaillées et des recommandations concernant de nouvelles opportunités d'investissement commercial ;Déterminer la structure organisationnelle appropriée pour mieux répondre aux attentes des clients conformément au modèle commercial et nommer en conséquence ;Lancer des initiatives RH pour sa région en assurant l'alignement avec les politiques RH du groupe et la stratégie RH de l'unité commerciale ;Créer un ""sentiment d'appartenance"" parmi le personnel de sa région et développer une équipe performante ;Approuver les propositions d'augmentation de salaire ;Définir des directives sur la négociation et les accords syndicaux ;Développer les compétences des membres de son équipe pour qu'ils puissent accomplir leurs tâches et assumer davantage de responsabilités ;Renforcer les relations avec les clients clés, les prescripteurs et les fournisseurs dans l'intérêt à court et à long terme, afin d'identifier les besoins et les niveaux de satisfaction ;Représenter l'entreprise lors d'événements externes ;Gérer les relations avec les organismes professionnels et les associations de l'industrie ;Faire pression sur les autorités pour obtenir de meilleures réglementations ;Initier et évaluer l'efficacité des mesures visant à adopter une approche proactive dans le contact avec les voisins ;Promouvoir l'utilisation du système de gestion de la santé et de la sécurité au travail du groupe afin de mettre en place une approche de sécurité de qualité ;Définir des objectifs annuels et allouer des moyens pour la sécurité : budget, organisation de la sécurité, expertise fonctionnelle, procédures d'audit ;Favoriser une approche des questions environnementales qui permet une durabilité commerciale à long terme et l'intérêt de du groupe.De formation ingénieur / BAC+5Vous disposez d'une expérience significative dans une industrie des matériaux de construction dans un poste de direction à responsabilité opérationnelle et managériale.Vous avez une forte expertise dans la budgétisation , P&L, people management , stratégie commerciale et satisfaction client , approvisionnement , HSE et amélioration continue.Vous avez une bonne expérience en management des équipes.Vous avez une bonne capacité de communication, à l'oral comme à l'écrit en Français. L'anglais est un atout.Orienté résultats , sens de l'urgence , Attitude positive face au changement , Intégrité personnelle sont vos atouts pour réussir ce poste.Afin d'étudier votre candidature avec attention, nous vous remercions de l'adresser à VIDAL ASSOCIATES Consulting & Search, en déposant votre dossier sous la référence « Vt15030F » sur notre site www.talentup.com ou par email à vt15030f-145@talentup.net",Talentup,"Sfax, Tunisia",Director,Full-time,Sales and Business Development,Human Resources Services
2024-07-01,"Commercial ""Cantiers / Projects"" (H/F)","Description de l'entrepriseEdifis Groupest une entreprise leaderd'importation et de distribution d'équipements sanitaires. Nous sommes les représentants exclusifs de grandes entreprises européennes, dont notamment la marque suisse Geberit et lesmarques allemandes Hansgrohe et Axor enTunisie.Vous souhaitez donner à votre carrière de nouvelles perspectives, poursuivre des challenges permanents et intégrer une entreprise en plein développement ? Ce poste est fait pour vous.Ce que nous offrons :un environnement de travail caractérisé par des normes élevées et un enthousiasme pour ce que nous faisons. Nos employés bénéficient d'un environnement de travail positif avec beaucoup de créativité et de flexibilité. Nous promouvons leur performance avec des programmes de formation professionnelleet diverses perspectives de carrière., Description du posteRattaché(e) au département commercial, vous participez à la définition et déployez l’approche commerciale de l’entreprise sur lesmarchés du logement etde la promotion immobilière,et faites-en sorte que les produits et solutions Edifis soient référencés auprès des acteurs de cemarché.Dans ce cadre, vous aurez pour principalesmissionsde :Définir, en accord avec la Direction Commerciale, une stratégie d’approche efficace des cibles dont vous avez la charge ;Identifierles interlocuteurs clés au sein des promoteurs, constructeurs, industriels et installateurs nationaux dont vous avez la charge, et agissez sur eux, pour développer leur connaissance de nos gammes et solutions techniques, dans le cadre de l’environnement de la construction et des besoins de leurs clients ;Identifier le plus en amont possible les projets sur lesquels travaillent les cibles que vous suivez directement, et intervenez auprès d’elles pour que nos produits soient préconisés / retenus dans le cadre de leurs projets, et/ou référencés auprès de leurs services achat ;Fidéliser vos clients par un suivi rigoureux de vos engagements ;Négocier les affaires dans le respect de notre politique commerciale et de notre image de marque ;Remonterrégulièrement à votre hiérarchie les tendances et les besoins des acteurs des marchés ciblés (concurrents etc.) ainsi que sur l’actualité opérationnelle de vos marchés. En tant qu’ambassadeur(rice), vous produisez une excellente image de l’entreprise lors du contact clients et des événements publics / privésetc., QualificationsDe formation commerciale Bac+3ou expérience équivalente, vous avez une expérience réussie de 3ans au minimum auprès des acteurs du domaine sanitaire ou des fluides, en tant que Chargé d’Affaires ;Fort de votre expérience et de votre profil opérationnel, vous n’hésitez pas à intervenir sur chantier ;Basé(e) à Tunis, vous êtes enclin à vous déplacer ponctuellement sur le territoire national pour visiter des contacts pertinents relevant de vos marchés, ou pour accompagner les équipes de vente. Informations supplémentairesVous avez une très bonne connaissance des circuits de décision sur les projets de travaux sur ces marchés, forgée au contact des maîtres d'œuvres & institutionnels du secteur ;Agile intellectuellement, persévérant, force de proposition vous savez faire preuve d’adaptabilité pour appréhender des ventes complexes : cycle long, interlocuteurs multiples, concurrence agressive,etc ;Doté d’un esprit de conquête aigu, vous disposez de réelles capacités d’écoute et de communication.",Edifis Group,"La Marsa, Tunis, Tunisia",Mid-Senior level,Full-time,Sales and Business Development,Wholesale Building Materials
2023-12-01,Job offer: Recruitment form/a for Santana da Serra - 10006 - Ethics and Deontology,"Oferta de emprego: Recruta-se Formador/a para Santana da Serra - 10006 - Ética e Deontologia:Mutação - Consultoria, Estudos e Serv. FormaçãoDescrição Do EmpregoAnúncio de emprego:Recruta-se Formador/a para Santana da Serra - 10006 - Ética e Deontologia»Mutação - Consultoria, Estudos e Serv. Formação»5-5-2024»Ref: 7396153»Beja»Educação / FormaçãoDetalhe Da OfertaA Mutação, Lda. empresa de Formação e Consultoria está a recrutar Formador/a para Santana da Serra, em horário laboral e formação presencial, com experiência relevante no seguinte módulo:10006 - Ética e Deontologia na organização do trabalho em equipaO/as interessados/as deverão remeter via e-mail a seguinte documentação: Cópia CV detalhado; Cópia Certificado de Habilitações; Cópia CAP/CCP ou indicação de isenção; Cópia Comprovativos de Experiência Pedagógica,para o seguinte endereço: *** Candidatura Online ***CompetênciasMais Ofertas de Emprego Semelhantes:","Mutação - Consultoria, Estudos e Serviços de Formação, Lda.","Béja, Béja, Tunisia",Entry level,Full-time,Education and Training,Education Administration Programs
2023-12-01,Offer: Formor/a for Vidigoira: 3550 - Food of the elderly in beds and day centres,"Oferta: Formador/a para Vidigueira: 3550 - Alimentação da pessoa idosa em lares e centros de dia:Mutação - Consultoria, Estudos e Serv. FormaçãoDescrição Do EmpregoAnúncio de emprego:Formador/a para Vidigueira: 3550 - Alimentação da pessoa idosa em lares e centros de dia»Mutação - Consultoria, Estudos e Serv. Formação»Ref: 7302335»16-12-2024»Beja»Educação / FormaçãoDetalhe Da OfertaA Mutação, Lda. empresa de Formação e Consultoria está a recrutar Formador/a para a Vidigueira, em horário pós-laboral e formação presencial, com experiência relevante no seguinte módulo:3550 - Alimentação da pessoa idosa em lares e centros de diaO/as interessados/as deverão remeter via e-mail a seguinte documentação: Cópia CV detalhado; Cópia Certificado de Habilitações; Cópia CAP/CCP ou indicação de isenção; Cópia Comprovativos de Experiência Pedagógica,para o seguinte endereço: *** Candidatura Online ***CompetênciasOfertas de Emprego Semelhantes:","Mutação - Consultoria, Estudos e Serviços de Formação, Lda.","Béja, Béja, Tunisia",Entry level,Full-time,Education and Training,Education Administration Programs
2023-07-01,Offer: Engineer (a) Civil (work director) Almodovar phase 3,"Oferta: Engenheiro (a) Civil (diretor de obra) Almodovar fase 3:FILLWORKDescrição Do EmpregoEngenheiro (a) Civil (diretor de obra) Almodovar fase 3»FILLWORK»Ref: 7201689»19-12-2024»Beja»Engenharia ( Civil )Detalhe Da OfertaA Fillwork, empresa de Referência da oferta: com mais de 20 anos de experiência, especialista em diversos sectores, está a recrutar para empresa de referência:Engenheiro (a) Civil (diretor de obra)Funções Gestão, planeamento e acompanhamento da obra Fiscalização do projeto Controlo dos prazos, custos e padrões de segurança Elaboração de autos de medição Contratos de subempreitada Aquisição de materiais e equipamentosReferência Da Oferta Bacharelado ou Licenciatura em Engenharia Civil Minimo 5 anos de experiência em obras hidráulicas como diretor(a) de obra Registado(a) na ordem dos engenheiros Domínio das ferramentas informáticas na ótica do utilizador Capacidade de comunicação e organização Espírito de equipa Sentido de responsabilidade Carta de conduçãoReferência da oferta: - Almodôvar (construção de rede de abastecimento de água potável)Enviar Candidatura Para*** Candidatura Online ***ou efectuar o seu registo através do nosso link:Todas as candidaturas serão tratadas com confidencialidade ao abrigo da Lei de Protecção de Dados.Somente serão consideradas as candidaturas que reúnam o perfil solicitado. Todas as restantes ficarão em base de dados para futuras solicitações.Alvará nº 752/15",Fillwork,"Béja, Béja, Tunisia",Mid-Senior level,Full-time,Engineering and Information Technology,Human Resources Services
2024-07-01,Software Sales Manager,"Job SummaryYou will be responsible for meeting the revenue targets of the assigned sales team. You will hire, onboard, and operationally manage a team of sales executives and drive the team and their individual and team revenue targets. Throughout the sales lifecycle, you will work closely with internal teams responsible for sales operations, solutions/delivery, partner management, and in some cases, external vendors/partners to propose and sell the right solutions for customers. You will also be responsible for providing reports to senior management on sales team performance, customers, competitors, and the overall technology landscape in relevant markets. Creating and maintaining sustainable relationships with senior client-side stakeholders falls within the scope of work of a sales Manager.Reporting StructureThis role reports to the CEOJob Objectives:Build and manage the sales team, and its performance, align and achieve the targets in conjunction with the organization's goals and targetsJob Responsibilities1. Sales Life Cycle Ownership. You will own the whole sales cycle for your self-performance and the team’s performance, including Generating new leads through self and team, Lead generation should focus on hunting for new opportunities through existing professional networks, cold calling, and leveraging on any other methods to reach the right decision maker.The Sales Manager (directly or through the team) will work closely with the clients in developing solutions, identifying the right technologies, and in positioning Horizons as the prime contender to win the dealOwn and manage the bidding process in cooperation with the bidding team and be responsible for the accuracy and quality of the end proposal and bid package until ultimately signing the deal.Lead and own all elements of negotiation with clients. Provide senior management with the right inputs in making decisions on discounts or changes in scope during negotiations. Review contracts in consultation with internal (delivery, finance, etc.) and external parties(legal)and own contract sign-off. Ensure proper handover of a closed deal to the delivery team 2. Customer Relationship Management.Visit major customers on a regular basis, in order to strengthen relations and establish business opportunities. Entertain customers as and when necessary, to build strong relationships with the customers. Build relationships with the senior business and financial executives who influence purchasing decisions in customer companies. Focus on maintaining relationships with technical decision makers such as the Chief Information Officer, Information Technology Director, and Information Technology Manager on a day-to-day level.Ensure that all departments understand customers’ requirements and respond with the right quality of service, Ensure proper usage of CRM by the assigned sales team.3. Revenue Generation and Reporting and AnalysisResponsible for the sales team meeting and exceeding its revenue targets.Ensure that revenue targets are met at acceptable gross profit margins.Generate and maintain a credible forecast for accounts and report this information on a regular basis to management.Supply senior management with regular reports on customer revenue and variances in line with targets agreed upon in the Business Plan.Gather and share market intelligence about the activities of clients, competitors, and partnersJob Requirements:Bachelor’s degree in business studies, Computer Sciences or a related fieldA Master’s degree in business studies is highly desirableShould show evidence of continued education in the field of Sales and TechnologyPrevious Work Experience:The ideal candidate would have 10-12 years of post-qualification professional experience out of which the initial 5-8 years would be in a client-facing sales role as an individual sales contributorThe last few years should have been in a team management role where the team size should be at least 4-5 membersExperience in managing a frontline sales team is mandatory while experience in managing account managers is desirableExperience in customized IT solution sales is mandatoryExperience in sales within the “Digital” space is highly desirableThe candidate’s early career sales experience should have been in customized software solutions selling and he/she should be able to show a track record of consistent success",iHorizons,Tunisia,,,,Other Business Support Services
