post_date,job_title,job_description,company,location,seniority,employement_type,job_functions,industry
2024-07,Dessinateur EXE (H/F),"EOSIS ENGENEERING, filiale de la société IRISOLARIS CONSTRUCTION, est spécialiste de la charpente métallique. Elle se positionne sur le marché de la construction de bâtiments ou structures pour le milieu agricole, l’industrie ou encore les collectivités. Elle pilote les projets de construction de leur élaboration (études) jusqu’à leur réalisation (conduction de travaux).IRISOLARIS CONSTRUCTION fait partie du Groupe EOSIS, un groupe indépendant, entrepreneur du changement, dont la vocation est d’accompagner les territoires et leurs industries en contribuant activement à un avenir plus durable. Le Groupe a une présence nationale accrue et une vision internationale, il intervient aujourd’hui sur 3 domaines d’activité :L’installation, la production, l’exploitation et la maintenance d’équipements de production d’Energie verte portées par ses filiales IRISOLARIS Et GISCOL’étude et la construction de bâtiments en charpente métallique pilotées par IRISOLARIS CONSTRUCTIONLe conseil et l’accompagnement structurant de ses filiales avec la Société IRISOLARIS SUPPORT Le Groupe est en pleine évolution avec une forte croissance de ses équipes et ses filiales (+100 à 130 personnes chaque année et un chiffre d’affaires doublé d'exercice en exercice). De nouvelles activités pour servir nos ambitions sont fréquemment intégrées à notre panel d’activité.Afin de dynamiser sa croissance, IRISOLARIS CONSTRUCTION développe son Bureau d'Etudes EOSIS ENGENEERING TUNSIE, et recrute un Dessinateur EXE (H/F), en CDI, à Tunis.Vous souhaitez rejoindre une entreprise et groupe dynamique, avec des équipes passionnées ? Alors vous êtes au bon endroit ! :)VOTRE RÔLE : Réaliser les plans d’exécution et documents afférents des projets de construction qui lui seront affectés. Participer à l’accompagnement des équipes de dessinateurs en région.VOS MISSIONS :Assurer la réalisation et la mise à jour des plans d’exécution (Autocad) : Réaliser les plans de calepinage de bac acier Réaliser les plans de calepinage des modules photovoltaïques Réaliser les plans de récolement bétonModifier les plans et schémas à partir des indications données (Autocad)Etablir le quantitatif des matériels pour chaque projet (Excel)Réaliser les documents techniques dans le cadre des dossiers d'exécutionsProduire les documents techniques de conception d'installations photovoltaïques dans le cadre des projets de Réhabilitations (Autocad)Assurer un reporting régulier aux référents via les outils en place : tableau de bord, suivi de planning, etc. Contribuer à l'amélioration des pratiques internes de l'entreprise et de l'équipe (logiciel, méthodes, formation etc.) Vos atouts pour briller à ce poste :Maîtriser les techniques liées au dessin industriel/technique. Réaliser des plans précis en respectant avec rigueur des normes et un cahier des charges. Maîtriser la géométrie dans l'espace : perspectives, dessin tridimensionnel…Connaitre l’ensemble des procédures internes relatives à son poste de travail. Maîtrise des logiciels AUTOCAD et EXCEL. Vos petits + :Vous savez travailler en équipe et à distance ;Agile (ouvert-e, réactif-ve, adaptatif-ve) et force de propositions ;Très curieux-se et touche-à-tout. Rémunération :Entre 1 500 et 2 200 dinarsNotre process de recrutement simple et rapide :Etape 1️⃣ : Premier contact par téléphone ou en visio avec notre Chargée de Recrutement pour échanger sur votre parcours, vos envies, le poste et la sociétéEtape 2️⃣ : Entretien en présentiel avec le/la manager et la Chargée de Recrutement pour approfondir davantage votre parcours, vos compétences et vous donner pleins d'infos sur le poste => la transparence avant tout !Etape 3️⃣ : Une mise en situation sur un cas concret Etape 4️⃣ : La semaine qui suit, nous vous donnons une réponse qu'elle soit positive ou négative Etape 5️⃣ : GO ! Bienvenue au sein du Groupe Poste à pourvoir dès que possible, mais nous sommes prêts à attendre la bonne personne :)Si vous vous reconnaissez dans cette annonce, alors n'attendez pas et postulez pour rejoindre notre Bureau d'Etudes à Tunis !",IRISOLARIS,"Tunis, Tunis, Tunisia",Entry level,Full-time,"Design, Art/Creative, and Information Technology",Solar Electric Power Generation
2023-07,Oferta de emprego: Empregado de Mesa (M/F) - Beja,"Oferta de emprego: Empregado de Mesa (M/F) - Beja:SERLIMADescrição Do Emprego:Empregado de Mesa (M/F) - Beja»Serlima»24-12-2024»Ref: 7364954»Beja»Hotelaria / TurismoReferência:Detalhe da Oferta:0000000890Referência Da Oferta:A Serlima Integrated Services é uma empresa especializada na prestação de serviços a todas as áreas de negócio do Grupo Serlima, enquadrada no conceito de serviços partilhados.Descrição:O/a colaborador/a será responsável por atender e servir presencialmente os clientes à mesa, executar diferentes serviços, em situações especiais acolher e aconselhar os clientes, entre outras tarefas inerentes às funções.Referência Da Oferta: Escolaridade mínima obrigatória e formação técnica de mesas (preferencial); Experiência anterior comprovada na função (fator eliminatório); Domínio da língua inglesa; Boa apresentação; Gosto pelo atendimento ao público; Gosto pelo trabalho em equipa; Dinamismo e proatividade; Sentido de responsabilidade; Disponibilidade imediata e total.Oferta: Bom ambiente de trabalho; Remuneração compatível com a função;Responda a Esta Oferta Em:Mais Ofertas de Emprego Semelhantes:",Grupo Serlima,"Béja, Béja, Tunisia",Entry level,Full-time,Other,Facilities Services
2024-07,Writer - Freelance AI Tutor,"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in EnglishYour level of English is native or proficiency (C2)You have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,"Kairouan, Tunisia",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-07,Chef Comptable H/F,"Vidal Associates Consulting and Search, acteur de référence dans le recrutement par approche directe de cadres spécialistes et de dirigeants en France et à l'international, recrute pour son client un(e) Chef Comptable H/F, poste basé à Tunis (Tunisie).Notre client est un groupe Allemand qui est une référence internationale depuis plus de 120ans dans le domaine des décorations de surface attrayantes et fonctionnelles : Il est le Leader Mondial dans l'activité du Marquage à chaud avec une présence partout dans le monde en Afrique, Europe, Asie et aux États-Unis.Il collabore avec des clients issus de différents secteurs tel que : industrie automobile, électronique grand public, santé et beauté, etc...Dans le cadre d'un remplacement, notre client recrute un(e) :Chef Comptable H/FPoste basé à Tunis (Tunisie)Rattaché au Directeur Général Expatrié et en collaboration avec le groupe, vous aurez comme missions de : Archiver et saisir les données commerciales et patrimoniales sur les logiciels de comptabilité ; Enregistrer les opérations comptables dans les livres comptables ; Élaborer les documents de synthèse : comptes de résultat, balances de comptes, bilans comptables, etc., Suivre le traitement des factures clients et fournisseurs ; Elaborer le reporting financiers mensuel de la société ; Elaborer et contrôler les états financiers ; Assurer l'interface avec les commissaires aux comptes et les banques ; Etablir, pour les besoins de la Direction Générale, tous les états de suivi de l'activité ; Mettre en place l'inventaire des immobilisations et du stock ; Etablir tous les dossiers et déclarations pour les administrations tunisiennes concernant la fiscalité, la CNSS, l'API et autres (Recettes des finances, Mairie, STEG, SONEDE,...) ; Organiser et distribuer les avances sur salaires ; Superviser l'inventaire physique des stocks ; Prendre en charge les livrables : reporting financier mensuel, déclaration fiscale (mensuelle et annuelle), déclaration trimestrielle, CNSS, plan de cash, avancement budgétaire.De Formation Bac+5 en Comptabilité, Finance ou Audit.Vous possédez une expérience confirmée dans un poste similaire, dans un environnement Industriel.Rigueur, Intégrité, Polyvalence, Esprit d'analyse et de synthèse et le sens du management sont vos atouts pour réussir ce challenge.Afin d'étudier votre candidature avec attention, nous vous remercions de l'adresser à VIDAL ASSOCIATES Consulting & Search, en déposant votre dossier sous la référence « Ve15364F » sur notre site www.talentup.com ou par email à ve15364f-145@talentup.net",Talentup,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Accounting/Auditing and Finance,Human Resources Services
2024-03,Oferta de emprego: Pedreiros (M/F) Beja,Oferta de emprego: Pedreiros (M/F) Beja:Handle - Recursos HumanosOfertaDescrição do emprego:Pedreiros (M/F) Beja»Handle - Recursos Humanos»26-12-2024»Ref: 7378065»Beja»Construção CivilDetalhe Da Oferta Experiência comprovada na função;- Residência na zona;- Responsável e pontual;- Trabalho de equipa; - Faça aqui a sua candidatura:CompetênciasMais Ofertas de Emprego Semelhantes:,Handle - Recursos Humanos,"Béja, Béja, Tunisia",Entry level,Full-time,Management and Manufacturing,Human Resources Services
2024-01,Assistant(e) des Ressources Humaines,"Organiser et planifier les recrutements Assurer les démarches administratives d’embauches Préparation et suivi des différents contrats de travail et des avenants Préparer les documents administratifs des employés (attestations, certificats, courriers …) Gestion de la présence : absence, congés, autorisations Gestion des relations sociales : CNAM, CNSS, Bureau d’emploi, inspection de travail Gestion de la présence : absence, congés, autorisations Répondre aux questions des employés concernant les politiques et procédures de l'entreprise, les avantages sociaux, les congés et les absences.  Diplôme en ressources humaines Faire preuve de méthode, de rigueur, d’organisation et de polyvalence Excellentes compétences en communication et en résolution de problèmes Avoir une aisance relationnelle avec un bon sens de l’écoute Le sens de la discrétion et de la confidentialité Connaissance des lois et des réglementations liées au travail Capacité à travailler de manière indépendante et en équipe Connaissance de la législation fiscale et sociale en matière de paie Bonne maîtrise des logiciels de paie et de gestion des temps",Newrest,"Tunis, Tunis, Tunisia",Entry level,Full-time,Human Resources,Food and Beverage Services
2024-06,"Image Labeler / Data Annotator, Tunisia (Remote)","Are you excellent with computers and can process information at lightning speed? Do you pay close attention to details and work persistently? Are you able to read and understand technical concepts? Would you like to work as a Freelancer? Our client, a global player in image recognition, offers you an exciting opportunity as an image data quality reviewer with a high degree of flexibility and attractive working conditions.Skills And RequirementAttention to detail and able to process tasks quicklySelf-motivation and high level of enduranceAbility to read and understand technical concepts.Excellent communication skills in EnglishHigh quality standards at workMust be available to work full-timeMinimum download speed of 15 MbpsWorking computer and mouseWhat We OfferFlexible working hours and locationCompetitive salaryEnjoy a high level of trust, responsibility and autonomyBe part of a motivated, fun and supportive teamContribute to a positive impact on society and environmentHiring ProcessHiring processApply with your CV and fill the application formUndertake 3 quizzes (the 3 quizzes will take 45 minutes in total to be completed and you will only receive the quizzes if you are a good fit for the position)Take the interview with the HR teamSign the contractWould you like to learn more about this position and our client? Hit the ""Apply"" button and fill out our questionnaire. We will send you further information afterwards.",Lemon Recruiting,"Tunis, Tunis, Tunisia",Entry level,Contract,Other,Staffing and Recruiting
2024-07,Copywriter - Freelance AI Tutor,"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in EnglishYour level of English is native or proficiency (C2)You have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,Tunisia,Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2023-12,Anúncio de emprego: Recruta-se Formador/a para Beja: 10746-Segurança e Saúde no Trabalho-situ,"Anúncio de emprego: Recruta-se Formador/a para Beja: 10746-Segurança e Saúde no Trabalho-situ:Mutação - Consultoria, Estudos e Serv. FormaçãoDescrição Do EmpregoAnúncio de emprego:Recruta-se Formador/a para Beja: 10746-Segurança e Saúde no Trabalho-situações epidémicas/pandémicas»Mutação - Consultoria, Estudos e Serv. Formação»Ref: 7298419»14-12-2024»Beja»Educação / FormaçãoDetalhe Da OfertaA Mutação, Lda. empresa de Formação e Consultoria está a recrutar Formador/a para Beja, em horário pós-laboral e formação presencial, com experiência relevante no seguinte módulo:10746 - Segurança e Saúde no Trabalho – situações epidémicas/pandémicasO/as interessados/as deverão remeter via e-mail a seguinte documentação: Cópia CV detalhado; Cópia Certificado de Habilitações; Cópia CAP/CCP ou indicação de isenção; Cópia Comprovativos de Experiência Pedagógica,para o seguinte endereço: *** Candidatura Online ***CompetênciasOfertas de Emprego Semelhantes:","Mutação - Consultoria, Estudos e Serviços de Formação, Lda.","Béja, Béja, Tunisia",Entry level,Full-time,Education and Training,Education Administration Programs
2024-03,Plant Manager - Futur DG (Après confirmation période d'essai) - Automobile H/F,"Vidal Associates Consulting and Search, acteur de référence dans le recrutement par approche directe de cadres spécialistes et de dirigeants en France et à l'international, recrute pour son client un(e) plant manager - Futur DG (Après confirmation période d'essai) - Automobile H/F , poste basé à Tunis (Tunisie).Notre client est un acteur européen majeur dans le domaine de la filtration pour l'industrie. Il recrute un(e) :Plant Manager - Futur DG (Après confirmation période d'essai) - Automobile H/FPoste basé à Tunis (Tunisie)Rattaché Au Directeur Général, Vous Supervisez et optimisez l'organisation de notre site dans l'optique d'une amélioration de la productivité, des délais et de la qualité. Gérez l'ensemble des fonctions qui vous sont rattachées (Supply Chain, Méthodes, Industrialisation, Facilities, Production, Qualité, Maintenance, Amélioration Continue). Animez les équipes et veuillez avec les différents responsables à l'atteinte de la performance et au bon fonctionnement de l'ensemble des délais de production. Effectuez et justifiez les choix des investissement concernant l'outil de production.De formation ingénieur. Vous justifiez d'une expérience réussie de patron de site, idéalement dans le secteur des filtres.Vous faites preuve de pragmatisme et possédez de réelles qualités de leadership et de meneur d'hommes.Gestionnaire, vous êtes très attentif à la rentabilité de vos actions et à l'amélioration de la productivité.Vous disposez d'une bonne capacité de communication, à l'oral comme à l'écrit en Français et en Anglais.Afin d'étudier votre candidature avec attention, nous vous remercions de l'adresser à VIDAL ASSOCIATES Consulting & Search, en déposant votre dossier sous la référence « Vt14609F » sur notre site www.talentup.com ou par email à vt14609f-145@talentup.net",Talentup,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Management and Manufacturing,Human Resources Services
2024-07,Content writer - Freelance AI Tutor,"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in EnglishYour level of English is native or proficiency (C2)You have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,"Kairouan, Tunisia",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-07,Self Employed Accountant Tunisia,"This is a remote position.Seeking an Experienced Accountant for an Exciting Position with a Global Accounting Service Provider!Our company provides accounting in many countries across the world. We are seeking a skilled and self-motivated accountant to manage the complete accounting needs of one or more clients in countries of your choice. This is an ideal opportunity for those who thrive in a flexible and dynamic work environment.As a self-employed accountant within our organization, you will provide accounting services in a country of your expertise. You will be tasked with handling full company accounting requirements for diverse clients across various industries. Your responsibilities will include the preparation and filing of all relevant tax returns, ensuring compliance with financial regulations, and adeptly managing accounting data within Zoho Books and other Zoho applications. The volume and intensity of work will vary, offering a unique blend of challenges and opportunities each month.Requirements - Proven Experience In Full Spectrum Company Accounting. Proficiency in Zoho Books and other Zoho applications.  Capability to prepare and file tax returns independently.  Strong understanding of local and international financial regulations.  Excellent analytical and problem-solving skills.  Professional qualification in accounting (CPA, ACCA, or equivalent).  Exceptional organizational skills and the ability to manage multiple tasks simultaneously.  Fluent in English; additional languages are an asset. Benefits 1. Flexibility in work hours and location. Engagement with a diverse client base.  Variable workload based on client needs each month.  Compensation on a per-client, per-project basis. Application Process:Interested candidates are invited to submit their resume along with a cover letter detailing their experience and suitability for the role at https://www.gotaccountingsolutions.com/remote-accountant-position.We look forward to welcoming a dedicated professional to our team who is eager to contribute to and grow with our global enterprise.",HReset,"Tunis, Tunis, Tunisia",Mid-Senior level,Contract,Accounting/Auditing,Accounting
None,"Sr. Supervisor, Supply Planning","Summary :The jobs in this level are responsible for planning the production and distribution of products to the customers and stores in terms of timing, amount and priority to ensure the availability of the needed products in the specified stores at all times .The job holders are also responsible for monitoring the inventory, cost and ensuring the replenishment of any needed products in a timely manner.Jobs this level handle more than one account (more than one company) and have direct interaction with internal and external departments.Education BSc in Supply Chain Management or equivalentExperience 4-6 years of related experienceBehavioral Competencies Initiative & Drive for Results Customer Focus Internal/External Collaboration & Teamwork Change & Innovation",Hikma Pharmaceuticals,Sousse Metropolitan Area,Mid-Senior level,Full-time,Supply Chain,Pharmaceutical Manufacturing
2024-07,Copywriter - Freelance AI Tutor (French),"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in FrenchYour level of French is native or proficiency (C2)Your level of English is upper-intermediate (B2) or aboveYou have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,Tunisia,Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-07,Art and Design School Teacher,"An exciting opportunity to work within a vibrant and dynamic International School in Tashkent, Uzbekistan, which boasts both the International Baccalaureate and local educational systems.About Oxbridge International SchoolWe have 200+ employees so far working with us and 50+ of them are expats. There's a firm dedication to continually train all staff members and offer leadership development opportunities across all levels. You can discover videos of the school on YouTube to gain insight into its facilities, team, and overall atmosphere. It's a fantastic chance to save money since the cost of living in Tashkent is affordable.Youtube ChannelInstagramFacebookVery competitive package is provided.Main duties and responsibilities of the job:Collaboratively planning, preparing and delivering differentiated lessonsAssessing and reporting student progressResponsible for student welfare and pastoral development of the class groupMaintaining the learning environment of the classroom and managing resourcesOrganizing and taking part in school events, trips, and extra-curricular activitiesLine management of the teaching assistantThe ideal candidate will have:At least Bachelor's degreePrevious experienceThe ability to differentiate and deliver conceptual, engaging and inquiry-based lessonsFamiliarity and experience with collaborative planning and a team-teaching approachA wonderful opportunity to discover Central Asia and work in one of the most dynamic schools of Tashkent, Uzbekistan. We have over 250 people working together to provide high quality education to the students and over 40 expats.Please note that the job requires relocation!Powered by JazzHR2C9aeh5LGo",Oxbridge International School,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Education and Training,Internet Publishing
2024-07,Operations Assistant,"We’re an international staffing agency, helping American clients find smart international talent. This role, specifically, is an internal role, for us.We’re looking for a proactive and detail-oriented Operations Assistant to work directly under our Sourcing Manager. If you’re interested in recruitment, are a quick learner, and are looking to make a significant impact, this role is for you.Location: Fully-Remote (Work from Home), 9 AM - 6 PM ESTKey Responsibilities:Job Description and Application Form Creation:Collaborate with the recruitment team to understand clients' staffing needs and job requirements. Write compelling and accurate job descriptions that attract top talent. Develop and administer application forms and relevant skills or competency assessments for candidates. Identify and handle sourcing challenges, implementing innovative solutions to overcome obstacles. Digital Sourcing Tools Management:Create and run targeted advertising campaigns on LinkedIn and other platforms to attract candidates and promote job openings. (You’ll learn this.)Utilize and manage digital platforms like LinkedIn Recruiter, Brevo, and Ashby to identify and connect with potential candidates. Sourcing Operations and Team Coordination:Utilize tools/platforms like ClickUp, Slack, Loom, and Google Meet, Google Sheets, Google Docs for effective team coordination. Ensure seamless communication and collaboration within the team to meet recruitment goals. What Success Looks Like:Consistently producing compelling job descriptions that attract high-quality candidates. Successfully navigating and overcoming sourcing challenges with innovative solutions. Efficiently and effectively managing digital sourcing tools to attract top talent. Qualifications:Having at least 1 year of experience working in a virtual environment. Some experience in digital candidate sourcing and outreach, preferably in a staffing agency or a recruitment environment. Tech-savvy with the ability to learn new tools and technologies quickly. Fluency in English with strong written and verbal communication skills. Experience working with a CRM or an ATS is a huge advantage. Highly organized, detail-oriented, and able to manage multiple tasks and projects simultaneously. Join our team and help us connect the right candidates with the right opportunities while growing your career in a dynamic and innovative environment. If you are passionate about recruitment and thrive in a remote work setting, we invite you to apply.Application Process:To be considered for this role these steps need to be followed:Fill in the application formRecord a video showcasing your skill sets",Project Growth,"Tunis, Tunisia",Entry level,Contract,Management and Manufacturing,Marketing Services
2024-07,Contrôleur de Gestion,"Company DescriptionDevoteam est un leader du conseil en stratégie digitale, plateformes technologiques etcybersécurité.En alliant technologie, créativité et data, Devoteam accompagne ses clients dans latransformation digitale de leur activité afin de libérer leur plein potentiel.Avec plus de 8 000 collaborateurs dans 18 pays en Europe, Moyen-Orient et Afrique, Devoteam s’engage depuis plus de 25 ans à mettre la Technologie au service de l’Homme.   Job DescriptionLa Direction Finance France Afrique du Nord ouvre un pôle contrôle de gestion localisé à Tunis. Vous serez encadré par un Responsable Contrôle de Gestion en France et intégré aux équipes financières de Devoteam Tunisie.L'objectif de la cellule CDG France en Tunisie est de soutenir les responsables de contrôle de gestion localisés en France. La cellule prend en charge des tâches telles que le contrôle de la production hebdomadaire et mensuelle, le maintien d'un niveau de contrôle qualité des données, le support aux outils de prévision, ainsi que la réalisation d'analyses et d'études spécifiques.Expertise en Contrôle Opérationnel:Supervision du processus de clôture des comptes et des opérations de gestion de Devoteam :Contrôle des rapports de production (États de PROD, OWN/SUB/INTERCO)Suivi et contrôle des projets complexes (SFP)Vérification de la documentationAnalyse des écarts et discussions avec les opérationnelsFormalisation des contrôles pour le processus de clôtureGestion des Factures à Établir (FAE):Analyse approfondie des projets, des encours et des actions commerciales (incluant des réunions FAE).Prévision et Planification Financières:Soutien à l'élaboration des outils Excel/analyses de gestion/P&L/Forecast/BudgetPréparation des supports Excel et Google Sheet en collaboration avec les contrôleursCréation de tableaux de bord et d'études complémentairesQualité des Données:Expertise des procédures internes pour garantir un fort niveau de formalisation des contrôlesAssurer la qualité des données nécessaires au contrôle des activités dans les systèmes d'information : Finance, commercial, staffing, reporting hebdomadaire  Qualifications Formation supérieure en école de commerce ou université de niveau BAC +5, avec solides connaissances en finance/contrôle de gestion2 à 4 ans d'expérience en audit ou contrôle de gestion, de préférence dans un environnement financier ou un cabinet d'auditIntérêt pour l'industrie informatique et les services numériquesOrganisé, rigoureux, avec de solides compétences interpersonnelles et la capacité à travailler sous pressionAnglais courant ; une maîtrise de plusieurs langues est un plusExcellente maîtrise d'Excel/Google SheetConnaissance comptable approfondie et capacité à synthétiser l'information financière ainsi que les KPI de gestionUne expérience dans une entreprise de services professionnels est un avantage.",Devoteam Tunisie,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Consulting,Business Consulting and Services
