post_date,job_title,job_description,company,location,seniority,employement_type,job_functions,industry
2024-05,UN(E) SOCIO-ÉCONOMISTE,"PrésentationLes secteurs sur lesquels les équipes de SCET-TUNISIE interviennent sont variés et touchent à l’aménagement du territoire, l’économie du développement, l’économie des transports, les mobilités, etc. Dans ce contexte et pour renforcer ses équipes SCET-TUNISIE recrute : Un(e) Socio-économisteMissionMener les études et élaborer les rapports socio-économiques liés aux projets d’investissements.Les dossiers de candidature (CV détaillé, lettre de motivation, photo d’identité, et relevé de note) sont à envoyer à l’adresse suivante : recrutement@scet-tunisie.com.tnSeuls les candidats dont le dossier aura été retenu seront contactés.ProfilIntitulée de poste : Socio-EconomisteExpérience : 5 ans d’expérience professionnelle dans le secteur des servicesGenre : IndiffèrentDiplôme : Ingénieur ou diplôme universitaire (bac+5) (Agroéconomie, Economie rurale).Age : IndifférentLieu de travail : Basé à Tunis, des missions de courtes durées à l’international sont à prévoir.TâchesElaborer les plans d’action de réinstallationElaborer les plans de mobilisation des parties prenantes.Intervenir sur le volet social des études d’impact environnementales et sociales.Conduire des enquêtes socio-économiques avec dépouillement et analyse des donnéesGérer l’équipe des enquêteursEtablir les couts de réalisation des projets et des mesures d’accompagnementAnimer et gérer des concertations publiques des grands projets d’investissementCompétencesMaitriser le cadre socio-économique des zones d’influence lies aux projetsMaitriser le cadre environnemental et social des bailleurs des fonds.Maitriser la règlementation nationale en matière d’expropriation et de communication.Être capable d’élaborer les rapports demandés en faisant preuve d’une qualité rédactionnelle avérée.Capacité de communication très développée.Une excellente maitrise de la langue française à l’écrit comme à l’oralUne excellente maitrise de la langue arabe à l’écrit comme à l’oralMaitriser la langue Anglaise (serait un atout).",SCET-TUNISIE,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Finance and Sales,Civil Engineering
2024-05,Software Engineer,"A Java backend engineer will be part of Infor Production Scheduling which is an cloud application that provides a sophisticated user experience and advanced functions which are integral for Supply Chain Planning.	A Day in The Life Typically Includes	* Implement Backend services and functionalities	* Implement Unit tests	* Ensure delivered product is of the highest quality, security, and performance	What You Will Need:	* Proficient English speaker and writer	* Proactive, self-motivated, driven - a ""go-getter""	* Valuable backend experience with Java/Hibernate/GraphQL	* Experience with JIRA/Git is preferred.	* basic knowledge of programming with Angular/Type script/HTML/CSSAbout InforInfor is a global leader in business cloud software products for companies in industry specific markets. Infor builds complete industry suites in the cloud and efficiently deploys technology that puts the user experience first, leverages data science, and integrates easily into existing systems. Over 60,000 organizations worldwide rely on Infor to help overcome market disruptions and achieve business-wide digital transformation. For more information visit www.infor.comOur ValuesAt Infor, we strive for an environment that is founded on a business philosophy called [1] Principle Based Management™ (PBM™) and eight Guiding Principles: integrity, stewardship & compliance, transformation, principled entrepreneurship, knowledge, humility, respect, self-actualization. Increasing diversity is important to reflect our markets, customers, partners, and communities we serve in now and in the future.We have a relentless commitment to a culture based on PBM. Informed by the principles that allow a free and open society to flourish, PBM™ prepares individuals to innovate, improve, and transform while fostering a healthy, growing organization that creates long-term value for its clients and supporters and fulfillment for its employees.Infor is an Equal Opportunity Employer. We are committed to creating a diverse and inclusive work environment. Infor does not discriminate against candidates or employees because of their sex, race, gender identity, disability, age, sexual orientation, religion, national origin, veteran status, or any other protected status under the law. If you require accommodation or assistance at any time during the application or selection processes, please submit a request by following the directions located in the FAQ section at the bottom of the infor.com/about/careers webpage.At Infor we value your privacy that’s why we created a policy that you can read [2] here.ReferencesVisible links1. https://www.kochind.com/about/business-philosophy2. https://www.infor.com/about/privacy",Infor,"Tunis, Tunisia",Mid-Senior level,Full-time,Engineering and Information Technology,Software Development
2024-05,ELECTROMÉCANICIEN JUNIOR,"PrésentationDans le cadre du renforcement de l’équipe du département Environnement, Hydraulique et Agriculture, SCET-TUNISIE recrute : Un ingénieur Electromécanicien juniorMissionLe poste est basé à Tunis, des missions à l’international sont possibles suivant les nécessités des projets.Les dossiers de candidature (CV détaillé + lettre de motivation + photo) sont à envoyer à l’adresse suivante : recrutement@scet-tunisie.com.tnSeuls les candidats dont le dossier aura été retenu seront contactés.ProfilUn ingénieur Electromécanicien juniorUne bonne maitrise du français est exigée, l’anglais serait un plus.",SCET-TUNISIE,"Tunis, Tunis, Tunisia",Entry level,Full-time,Engineering and Information Technology,Civil Engineering
2024-05,RESPONSABLE DU RECOUVREMENT,"PrésentationAfin de renforcer l’équipe de sa Direction Administrative et Financière, SCET-TUNISIE recrute : Un(e) Responsable RecouvrementMissionResponsable du recouvrementTâchesGestion & organisation des dossiers projets ;Suivi des transmissions des factures clients ;Mise à jour et suivie du tableau de bord des impayésRelance régulière des clients ;Suivi régulier des encaissements clients ;Responsables des enregistrements comptables liés aux encaissementsOrganiser le plan d'action de recouvrement ;Présenter à la direction les actions engagées et les résultats obtenus ;Détecter les blocages et identifier les problèmes qui empêcheraient le recouvrement des factures clients ;Rapporter aux départements techniques les points de blocage et les problèmes d’ordre techniques liés aux factures clientsLes dossiers de candidature (CV détaillé + lettre de motivation + photo) sont à envoyer à l’adresse suivante : recrutement@scet-tunisie.com.tnSeuls les candidats dont le dossier aura été retenu seront contactés.ProfilIntitulée de poste : Responsable RecouvrementExpérience : 5 ans d’expérience professionnelle dans le secteur des servicesGenre : IndiffèrentDiplôme : Bac+3 ou/et Bac+5 en gestion comptableAge : IndifférentLieu de travail : Basé à TunisQualitésAllie diplomatie et fermetéPossède le sens de l'organisation et de la méthodeConfidentialitéSens de la communication",SCET-TUNISIE,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Accounting/Auditing and Finance,Civil Engineering
2024-05,INGÉNIEUR HYDRAULIQUE / GÉNIE RURAL,"PrésentationDans le cadre du renforcement de l’équipe du département Environnement, Hydraulique et Agriculture, SCET-TUNISIE recrute : Ingénieur Hydraulique / Génie rural MissionPoste basé à Tunis.Les dossiers de candidature (CV détaillé, lettre de motivation, photo d’identité) sont à envoyer à l’adresse suivante : recrutement@scet-tunisie.com.tnLes dossiers incomplets ne seront pas examinés. Seuls les candidats dont le dossier aura été retenu seront contactés.ProfilIngénieur Hydraulique / Génie rural avec une expérience d’au moins 05 ans en matière d’études d’infrastructures hydrauliques (aménagements hydroagricoles, AEP, etc ..). Une expérience en Afrique subsaharienne est un atout supplémentaire, bonne maitrise du français exigé, l’anglais serait un plus.",SCET-TUNISIE,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Engineering and Information Technology,Civil Engineering
2024-05,ECONOMISTE,"PrésentationAfin de renforcer l’équipe de son Département Economie, Développement Social et Aménagement, SCET-TUNISIE recrute un économiste.Les secteurs sur lesquels l’équipe des économistes de SCET-TUNISIE intervient sont variés et touchent à l’économie du développement, l’économie des transports, etc. Les pays d’intervention sont la Tunisie et de nombreux pays d’Afrique subsaharienne.Les types de prestations assurées concernent les études de faisabilité et d’opportunité, les études économiques de projets d’infrastructures de transport, les problématiques de la mobilité, les études institutionnelles, les analyses macro-économiques, les missions d’appui et d’assistance technique, etc.MissionIl/Elle prend en charge les études de faisabilité dans le domaine des infrastructures, de transport et de la mobilité urbaine.Il/Elle participe aux études générales et d’aménagement du territoire concernant le volet socio-économique des projets en concertation avec les autres membres de l’équipe d’étude.Les dossiers de candidature (CV détaillé, lettre de motivation) sont à envoyer à l’adresse suivante : recrutement@scet-tunisie.com.tnSeuls les candidats dont le dossier aura été retenu seront contactés.ProfilIntitulée de poste : EconomisteExpérience : 5 ans d’expérience professionnelle dans le secteur des servicesGenre : IndiffèrentDiplôme : Ingénieur ou diplôme universitaire (bac+5).Age : IndifférentLieu de travail : Basé à Tunis, des missions de courtes durées à l’international sont à prévoir.TâchesExploiter les données socio-économiques issues des sources disponiblesFaire le suivi et le traitement des enquêtes de terrain (enquêtes de transport, enquêtes socio-économiques.Elaborer les rapports de faisabilité liés aux thématiques de transport, de l’infrastructure et la mobilité urbaine.Elaborer les rapports techniques des projets de développement de Master Plan de transport et/ou de mobilité.Participer aux études d’aménagement du territoire et d’urbanismeCompétencesMaitriser le cadre socio-économique des zones d’influence lies aux projetsÊtre capable d’élaborer les rapports demandés en faisant preuve d’une qualité rédactionnelle avérée.Une excellente maitrise de la langue française à l’écrit comme à l’oralMaitriser la langue Anglaise (serait un atout).",SCET-TUNISIE,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Finance and Sales,Civil Engineering
2024-05,Superviseur de Nuit,"Depuis plus de 75 ans, BIC crée des produits ingénieusement simples et ludiques, ancrés dans le cœur et le quotidien de chacun.En rejoignant notre équipe, vous participerez à la valorisation constante d'une marque mondialement reconnue, en continuant d’imaginer des produits essentiels du quotidien de manière innovante, durable et responsable.Chez BIC, notre approche du travail peut se résumer par l’expression « retrousser ses manches et agir », créant un environnement où s'épanouissent l'initiative personnelle, la résolution de problèmes et l'esprit d'innovation. Les membres de l'équipe BIC ont la possibilité de prendre en charge leur carrière et d'apporter leur point de vue unique afin d’avoir un impact concret sur notre mission.C'est un monde coloré - laissez votre empreinte en rejoignant l'équipe BIC dès aujourd'hui.Description De PosteLe superviseur de nuit est appelé à gérer l’usine en poste nuit ce qui inclut le respect des objectifs de production, la gestion du personnel des ateliers et la veille sur le respect des consignes de sécurité.Les Principales missions:Garantir l’ensemble de la production des différents ateliers et s’assurer que l’approvisionnement de matière et / ou de pièces aux postes de travail est à disposition.Assurer le suivi de plannings de production des ateliersVeiller au respect des délais de productionAssurer l'application des procédures de fabricationProposer des actions correctives pour limiter les anomaliesGérer la non-qualitéGarantir le bon état constant de fonctionnement des outils et moyens de productionAppliquer et faire appliquer les consignes de sécuritéContrôler les niveaux de sécurité sur les machinesAssurer le rangement, la propreté et la clarté des flux dans les divers ateliers avec les différents responsablesS’assurer de la répartition des tâches entre les collaborateurs, en fonction du planning de productionS’assurer de la bonne gestion et organisation du temps de travail des salariés de l’atelierAssurer la discipline et un climat de travail satisfaisantReporter au responsable hiérarchique l’activité de l’équipe de nuit ainsi que toutes les explications des problèmes qui peuvent être rencontrées lors de l’équipeQualifications:Diplôme : Technicien Supérieure/ Maîtrise/ Ingénieur ou équivalentSpécialité : Technique/ Scientifique5 ans dans une fonction similaire en milieu industriel multinationalLangues : Français courant (lu, parlé et écrit)Informatique : Avoir des connaissances de base en informatiqueRigueur et autonomieAptitudes à la communication orale et écriteEsprit d’analyse et de synthèseAptitude au Management des situations difficiles au travail Orientation vers le travail en équipe et collaboration verticale et transversale.BIC est un employeur qui respecte l'égalité des chances. Nous nous engageons fermement à embaucher des personnes ayant des parcours et des expériences différentes pour nous aider à construire de meilleurs produits, prendre de meilleures décisions et à mieux servir nos clients. Nous ne pratiquons aucune discrimination fondée sur la religion, la couleur de peau, la nationalité, le sexe, l'orientation sexuelle, le statut d'ancien combattant, le statut de travailleur handicapé ou toute autre caractéristique similaire. Tout emploi est décidé en fonction des qualifications, du mérite et des besoins de l'entreprise.BIC n'accepte pas de curriculum vitae non sollicités de la part de sociétés de recrutement pour cette opportunité d'emploi. Indépendamment des pratiques antérieures, tous les CV soumis par des cabinets de recrutement à un membre de l'équipe BIC par e-mail, ou directement à un membre de l'équipe BIC sous quelque forme que ce soit, sans qu'un accord de recherche écrit valide ait été mis en place pour ce poste, seront considérés comme la propriété exclusive de BIC, et aucun honoraire ne sera versé dans le cas où le candidat serait embauché par BIC suite à la recommandation ou par d'autres moyens.",BIC,"Bizerte, Tunisia",Mid-Senior level,Full-time,Management and Manufacturing,Manufacturing
2024-05,Anúncio de emprego: Servente (M/F) – Beja,"Anúncio de emprego: Servente (M/F) – Beja:Job Impulse PortugalDescrição Do EmpregoServente (M/F) – Beja»Job Impulse Portugal»Ref: 7330065»30-12-2024»Beja»Construção CivilDetalhe Da OfertaA Job Impulse, empresa Multinacional de Recursos Humanos, encontra-se neste momento a recrutar para empresa Cliente:Servente (M/F) – BejaFunções Todas as tarefas inerentes à função.Referência Da Oferta Experiência na função; Sentido de responsabilidade e rigor; Carta de condução e viatura própria ( preferencial); Organização, dinamismo e bom relacionamento interpessoal.Os/As candidatos/as interessados/as Referência da oferta: o seu currículo atualizado, para o email *** Candidatura Online ***, indicando no campo do assunto do mail a referência/palavra: ""SERV_BEJA""Todas as candidaturas serão tratadas com confidencialidade ao abrigo da Lei de Protecção de Dados.Somente serão consideradas as candidaturas que reúnam o perfil solicitado. As restantes ficarão na nossa Base de Dados para futuras ofertas.CompetênciasOfertas de Emprego Semelhantes:",Job Impulse Portugal RH,"Béja, Béja, Tunisia",Entry level,Full-time,Other,Human Resources Services
2024-05,Rececionista,"Descrição da EmpresaO Clan é a primeira solução de emprego 100% digital para candidatos e colaboradores, desenvolvida pela Multipessoal. Através do Clan, é possível realizar e acompanhar online todos os passos da jornada dos profissionais, de uma forma inovadora, acessível, cómoda e ágil. Junta-te a nós em clan.ptDescrição da FunçãoDescrição Se tens um sorriso que contagia e acreditas que a hospitalidade deve ser baseada em experiências memoráveis, este pode ser o anúncio para ti! Estamos a recrutar Rececionista para uma unidade de alojamento de luxo, localizada em Beja. Se acreditas que podes transformar o simples ato de chegar a um hotel numa experiência incrível e inesquecível, vem fazer parte desta equipa! Responsabilidades - Desempenhar todas as tarefas de check-in e check-out; - Receber os hóspedes à chegada, atribuir os quartos e acompanhá-los até ao alojamento reservado; - Estabelecer contacto com os diversos departamentos da unidade, sobretudo Housekeeping, para verificar se os quartos estão preparados antes da chegada dos hóspedes; - Colaborar na recolha e armazenamento da bagagem; - Fornecer informações sobre os serviços disponíveis no Hotel; - Responder a reclamações prontamente e de modo profissional; - Atender, de forma telefónica e presencial, todas as solicitações dos hóspedes; - Colaborar na elaboração de relatórios diários de ocupação; - Acompanhar a estadia do hóspede, promovendo atividades e serviços adicionais, quando for apropriado; - Assegurar e garantir o cumprimento dos procedimentos e standards definidos pela unidade. Requisitos - Formação em Gestão Hoteleira ou similar; - Experiência na função, sobretudo no segmento de luxo; - Conhecimentos em MS Office e softwares de Gestão Hoteleira, nomeadamente Host; - Domínio da língua Inglesa; - Excelentes competências de comunicação, relação com os outros e organização; - Perfil dinâmico, proativo e responsável.Localização Beja, Portugal",Clan by Multipessoal,"Béja, Béja, Tunisia",Entry level,Full-time,Other,Human Resources Services
2024-05,Country Procurement and RCM Manager H/F,"Vidal Associates Consulting and Search, acteur de référence dans le recrutement par approche directe de cadres spécialistes et de dirigeants en France et à l'international, recrute pour son client un(e) Country Procurement and RCM Manager H/F, poste basé à Tunis (Tunisie).Notre client est un groupe bancaire international fondé en 1930, originaire du Moyen-Orient, qui occupe une position de premier plan dans de nombreux marchés et centres financiers à travers les cinq continents. Son objectif principal est de contribuer au développement économique et financier en offrant des services diversifiés et de haute qualité.Proposant une vaste gamme de produits et services financiers, ses domaines d'activité principaux englobent les services bancaires pour les particuliers, les professionnels et les entreprises.Dans le cadre de la croissance de ses activités en Tunisie, notre client recrute un(e) :Country Procurement and RCM Manager H/FPoste basé à Tunis (Tunisie)Vos Principales Missions Seront De Gérer l'exécution des transactions d'achat quotidiennes, des loyers, des renouvellements de contrats, des actifs saisis, de l'entretien et des mises à niveau, des véhicules et d'autres services externalisés ; Gérer l'élaboration et la mise en oeuvre de plans de stratégies d'achat à court et à long terme ; Maintenir un stock stratégique d'articles qui couvrent les besoins de la Banque pour une durée raisonnable ; Gérer les travaux de maintenance et assurer la continuité et le bon fonctionnement des services publics, des infrastructures et des systèmes de sécurité de la Banque et de l'énergie ; Surveiller la performance des services fournis pour les fonctions externalisées telles que l'entretien des bâtiments, les fournitures, la sécurité, le nettoyage, etc... Gérer les projets d'approvisionnement et de RCM pour soutenir et répondre aux besoins des départements et fonctions concernés ; S'assurer que les exigences relatives aux consommables, à la maintenance sont satisfaite dans les délais.De Formation Ecole de Commerce/Ingénieur.Vous avez une expérience confirmée dans un poste similaire dans la Logistique.Vous avez une bonne capacité de communication, à l'oral comme à l'écrit en Français et en Anglais.L'écoute, la capacité de négociation, la curiosité, l'ouverture d'esprit et la résilience sont vos atouts pour réussir dans ce poste.Afin d'étudier votre candidature avec attention, nous vous remercions de l'adresser à VIDAL ASSOCIATES Consulting & Search, en déposant votre dossier sous la référence « Vt15213F » sur notre site www.talentup.com ou par email à vt15213f-145@talentup.net",Talentup,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Purchasing and Supply Chain,Human Resources Services
2024-05,CEO,"Dedicated Customer Service, Bookkeeping, and Back-Office Virtual Assistants Built For Short Term Rental Property Managers, Home Services Companies, and other Small businesses.The RoleYou Will Be Responsible ForWorking as a key part of the management team to establish business goals and objectives and developing high quality business strategies and plans to deliver these.Managing the operations of the company and ensuring these are in line with the Company's strategy and goals.Driving business efficiency and profitability by identifying and implementing process improvements to optimise performance wherever possible.Ideal ProfileYou have at least 1 year experience including solid experience in a similar role within Hospitality, Leisure, Travel. You possess excellent communication and business-facing skills, are organised and able to multi-task effectively.You are a strong networker & relationship builderYou pay strong attention to detail and deliver work that is of a high standardYou are a strong team player who can manage multiple stakeholdersWhat's on Offer?Work alongside & learn from best in class talentA role that offers a breadth of learning opportunitiesOpportunity within a company with a solid track record of performance",CS Outsource,Tunisia,Entry level,Full-time,Business Development and Sales,Hospitality
2024-05,Cluster Managing Director Group H/F - Hôtellerie,"Vidal Associates Consulting and Search, acteur de référence dans le recrutement par approche directe de cadres spécialistes et de dirigeants en France et à l'international, recrute pour son client un(e) Cluster Managing Director Group H/F - Hôtellerie, poste basé à Tunis (Tunisie).Notre client est un Groupe de Gestion Hôtelière de renommée mondiale qui incarne l'excellence dans l'industrie de l'hôtellerie. À travers ses hôtels, le groupe établit les normes de l'hospitalité moderne en combinant luxe, confort et service attentionné dans des environnements enchanteurs.Cluster Managing Director Group H/F - HôtelleriePoste basé à Tunis (Tunisie) - Statut ExpatriéRattaché au Président Groupe, vous êtes un acteur incontournable grâce à votre conseil afin d'améliorer auprès des équipes, leurs performances et d'assurer la conformité de l'établissement aux normes de sa marque.De formation universitaire.Vous disposez d'une expérience significative dans un environnement similaire en tant que Directeur Général d'un établissement de gestion hôtelière.Vous avez des bonnes connaissances des enjeux de l'industrie hôtelière.Vous avez une bonne capacité de communication, à l'oral comme à l'écrit en Français et en Anglais, de préférence.Vous êtes Mobile sur la région du Maghreb.Visionnaire, Agile et Stratége sont vos atouts pour réussir ce poste.Afin d'étudier votre candidature avec attention, nous vous remercions de l'adresser à VIDAL ASSOCIATES Consulting & Search, en déposant votre dossier sous la référence « Vt15019F » sur notre site www.talentup.com ou par email à vt15019f-145@talentup.net",Talentup,"Tunis, Tunis, Tunisia",Executive,Full-time,Business Development and Sales,Human Resources Services
2024-05,CEO,"Dedicated Customer Service, Bookkeeping, and Back-Office Virtual Assistants Built For Short Term Rental Property Managers, Home Services Companies, and other Small businesses.The RoleYou Will Be Responsible ForWorking as a key part of the management team to establish business goals and objectives and developing high quality business strategies and plans to deliver these.Managing the operations of the company and ensuring these are in line with the Company's strategy and goals.Driving business efficiency and profitability by identifying and implementing process improvements to optimise performance wherever possible.Ideal ProfileYou have at least 1 year experience including solid experience in a similar role within Hospitality, Leisure, Travel. You possess excellent communication and business-facing skills, are organised and able to multi-task effectively.You are a strong networker & relationship builderYou pay strong attention to detail and deliver work that is of a high standardYou are a strong team player who can manage multiple stakeholdersWhat's on Offer?Work alongside & learn from best in class talentA role that offers a breadth of learning opportunitiesOpportunity within a company with a solid track record of performance",CS Outsource,Tunisia,Entry level,Full-time,Business Development and Sales,Hospitality
2024-05,Sourcer France,"Nous souhaitons renforcer notre équipe à Sousse et recruter "" Chargé de recherche en Recrutement, Sousse "".Principales responsabilités:Définir avec les chargés de recrutement les profils recherchés;Diffusion des annonces sur les différents jobboards;Tri de CVs;Détecter sur les CVthèques, les réseaux relationnels, les profils adaptés;Contacter et évaluer par téléphone les candidats sur la base des critères de sélection (aspects linguistiques, motivations, compétences...);Rédiger des éléments de synthèses suite à des entretiens téléphoniques;Proposer les candidats pré qualifiés pour le chargé de recrutement;Suivre les dossiers de recrutement jusqu'à la fin de mission;Mettre à jour les dossiers des candidats.Les avantages:Un contrat CDI;Une rémunération attractive (Fixe + Variables);Une formation initiale assurée ainsi que des formations continues à l’étranger;Un encadrement spécifique et un environnement stable;Un cadre de travail agréable;Une équipe de travail jeune et dynamique/Profil:Diplômé(e) d'une formation supérieure;Parfaite maîtrise de la langue Française à l’écrit comme à l’orale;Dynamisme, curiosité;Capacité de persuasion et de la rigueur;Esprit d'analyse et de synthèse;Capacités de communication et d'organisation, esprit d’équipe;Maîtrise de l’outil informatique (Internet, Office, Outlook);Disponible pour des formations à l’étranger.",VEO Worldwide Services,"Sousse, Sousse, Tunisia",Mid-Senior level,Full-time,Human Resources,Staffing and Recruiting
2024-05,IT Infrastructure Manager H/F,"Vidal Associates Consulting and Search, acteur de référence dans le recrutement par approche directe de cadres spécialistes et de dirigeants en France et à l'international, recrute pour son client un(e) IT Infrasctructure Manager H/F, poste basé à Tunis (Tunisie).Notre client est un groupe bancaire international fondé en 1930, originaire du Moyen-Orient, qui occupe une position de premier plan dans de nombreux marchés et centres financiers à travers les cinq continents. Son objectif principal est de contribuer au développement économique et financier en offrant des services diversifiés et de haute qualité.Proposant une vaste gamme de produits et services financiers, ses domaines d'activité principaux englobent les services bancaires pour les particuliers, les professionnels et les entreprises.Dans le cadre de la croissance de ses activités en Tunisie, notre client recrute un(e) :IT Infrastructure Manager H/FPoste basé à Tunis (Tunisie)Vos Principales Missions Seront De Planifier la capacité, l'évolutivité et la disponibilité de tous les systèmes d'infrastructure dans l'ensemble des unités nationales ; Planifier la capacité, l'évolutivité et la disponibilité de tous les systèmes d'infrastructure dans l'ensemble des unités nationales ; Garantir la disponibilité de tous les systèmes bureautiques dans les unités nationales ; Garantir la haute disponibilité de l'infrastructure et des systèmes ; Gérer la mise en œuvre et le déploiement des solutions ; Gérer une équipe de spécialistes de la bureautique et des réseaux, leur assigner des projets et des tâches. Superviser la mise en œuvre harmonieuse des projets ; Veiller au strict respect des PnP et à la clôture rapide des conclusions des audits.De formation ingénieur informatique.Vous disposez d'une expérience significative dans le secteur bancaire ou un éditeur de logiciels.Des certifications en CCNA, CCNP seraient un plus.Vous avez une bonne capacité de communication, à l'oral comme à l'écrit en Français, l'anglais est un atout.Haute disponibilité, ouverture d'esprit, capacité d'écoute, esprit d'analyse et de synthèse, réactivité, aptitude à travailler en équipe, bonnes qualités relationnelles , bonne résistance au stress sont vos atouts pour réussir ce poste.Afin d'étudier votre candidature avec attention, nous vous remercions de l'adresser à VIDAL ASSOCIATES Consulting & Search, en déposant votre dossier sous la référence « Vt15194F » sur notre site www.talentup.com ou par email à vt15194f-145@talentup.net",Talentup,"Tunis, Tunis, Tunisia",Mid-Senior level,Full-time,Information Technology,Human Resources Services
2024-05,Cluster Managing Director Group H/F - Hôtellerie,"Vidal Associates Consulting and Search, acteur de référence dans le recrutement par approche directe de cadres spécialistes et de dirigeants en France et à l'international, recrute pour son client un(e) Cluster Managing Director Group H/F - Hôtellerie, poste basé à Tunis (Tunisie).Notre client est un Groupe de Gestion Hôtelière de renommée mondiale qui incarne l'excellence dans l'industrie de l'hôtellerie. À travers ses hôtels, le groupe établit les normes de l'hospitalité moderne en combinant luxe, confort et service attentionné dans des environnements enchanteurs.Cluster Managing Director Group H/F - HôtelleriePoste basé à Tunis (Tunisie) - Statut ExpatriéRattaché au Président Groupe, vous êtes un acteur incontournable grâce à votre conseil afin d'améliorer auprès des équipes, leurs performances et d'assurer la conformité de l'établissement aux normes de sa marque.De formation universitaire.Vous disposez d'une expérience significative dans un environnement similaire en tant que Directeur Général d'un établissement de gestion hôtelière.Vous avez des bonnes connaissances des enjeux de l'industrie hôtelière.Vous avez une bonne capacité de communication, à l'oral comme à l'écrit en Français et en Anglais, de préférence.Vous êtes Mobile sur la région du Maghreb.Visionnaire, Agile et Stratége sont vos atouts pour réussir ce poste.Afin d'étudier votre candidature avec attention, nous vous remercions de l'adresser à VIDAL ASSOCIATES Consulting & Search, en déposant votre dossier sous la référence « Vt15019F » sur notre site www.talentup.com ou par email à vt15019f-145@talentup.net",Talentup,"Tunis, Tunis, Tunisia",Executive,Full-time,Business Development and Sales,Human Resources Services
2024-06,Content Manager,"Our client is a leading provider of innovative selfie booth solutions, dedicated to enhancing events and experiences. They are seeking a Content Manager to take the lead on creating marketing and brand strategies and manage the content creation and brand messaging/positioning.This role is ideal for someone with 3-5 years of marketing experience, who is a native English speaker and possesses strong social media management, content creation, and analytical skills.Location: Fully-Remote (Work from Home), 9 AM - 5 PM PSTKey Responsibilities:Marketing Strategy: Take the lead on creating comprehensive marketing and brand strategies to drive business growth and enhance brand awareness. Social Media Management: Manage social media platforms including Instagram, TikTok, and others. Plan and schedule engaging content, interact with followers and monitor performance metrics. Content Creation: Develop marketing content for various channels, including social media posts, marketing copy, messaging, and email campaigns. Design experience with Canva is advantageous but not required. Campaign Implementation: Implement marketing campaigns across multiple channels and measure their effectiveness using relevant metrics and KPIs. Online Presence: Develop and execute strategies to establish a solid online presence and ensure effective brand positioning in the market. Email Marketing: Utilize email marketing tools to create and send engaging email campaigns and newsletters. Segment audiences and analyze campaign performance. Copywriting: Write compelling copy for landing pages, advertisements, and promotional materials to drive conversions and engagement. What Success Looks Like:Effective Marketing Strategies: Your strategic marketing initiatives lead to increased brand awareness, customer engagement, and business growth. Engaging Social Media Presence: Your management of social media platforms results in a vibrant and engaged community of followers. Content Creation Excellence: Your marketing content effectively communicates the brand's message and resonates with the target audience. Campaign Performance: Your campaigns generate positive ROI and contribute to achieving business objectives. Online Presence and Brand Positioning: Your efforts establish a strong online presence and position the brand effectively in the market. Required Skills and Qualifications:Marketing Experience: 3-5 years of experience in marketing or a related field. Social Media Management: Proven experience managing social media platforms and creating engaging content. Content Creation: Strong writing skills with the ability to create compelling marketing copy and messaging. Analytical Skills: Ability to measure and analyze marketing campaign performance using relevant metrics and KPIs. Email Marketing: Experience with email marketing tools and strategies. Copywriting: Excellent copywriting skills with the ability to craft persuasive and impactful messaging. Brand Management: Experience in brand management is a plus. This role offers a unique opportunity for a Content Manager to take the lead on creating marketing and brand strategies for a leading provider of selfie booth solutions. If you are an experienced marketer with strong social media management, content creation, and analytical skills, we invite you to apply and join our team in enhancing events and experiences through innovative solutions.Application Process:To be considered for this role these steps need to be followed:Fill in the application formRecord a video showcasing your skill sets",Project Growth,"Tunis, Tunisia",Mid-Senior level,Contract,"Marketing, Public Relations, and Writing/Editing",Marketing Services
